id,company_id,branch_id,user_id,category,description,amount,expense_date,status,created_at
82ed6db2-8375-430c-9f05-0764f08bae2b,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,6708a3ae-03ac-432d-8065-25bbf8f3a753,Salaries,Staff salaries - March 2023,513666.46,2023-03-28,approved,2023-03-28T11:24:50
8befbe69-20bd-42fa-b887-eaa140d75103,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,81c496fc-1d35-4405-9a7d-ae0a15104d5b,Utilities,Electricity and water - March 2023,29417.02,2023-03-15,approved,2023-03-15T11:14:38
2608e03a-8e97-4939-8fed-eed97a570dca,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,2afe7cda-5682-4c01-a59f-5f13090047f6,Rent,Monthly office rent - March 2023,139454.27,2023-03-01,approved,2023-03-01T18:32:45
39f68ea5-372a-47dc-a8c0-9fc2087abc0b,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,7f514159-0b19-4321-a308-daec53995d5a,Salaries,Staff salaries - March 2023,222412.45,2023-03-28,approved,2023-03-28T15:06:59
380db06d-b8ff-443d-bc88-5eea0bbd9feb,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,Utilities,Electricity and water - March 2023,20423.5,2023-03-15,approved,2023-03-15T17:41:43
feaf26f8-e199-421c-92af-4d1d44cc6a27,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,6708a3ae-03ac-432d-8065-25bbf8f3a753,Rent,Monthly office rent - March 2023,98742.45,2023-03-01,approved,2023-03-01T17:29:41
a3fe60f6-6c55-404f-aabf-a5e1b4367713,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,bcde24c7-84f3-4459-afee-eba83339896c,Salaries,Staff salaries - March 2023,282342.72,2023-03-28,approved,2023-03-28T17:51:04
c9c38a94-974b-4278-87fc-9be5cd9ae496,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,e213801b-a706-48c3-9ba4-7db14d3912f3,Utilities,Electricity and water - March 2023,27512.69,2023-03-15,approved,2023-03-15T12:31:12
d3d24aaf-9e51-4afa-98fe-2557fd43e75b,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,e213801b-a706-48c3-9ba4-7db14d3912f3,Rent,Monthly office rent - April 2023,189992.73,2023-04-01,approved,2023-04-01T12:28:04
18a395b5-fa8c-4546-9d84-11feaac40563,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,517d046e-f5e7-4244-8dab-e8995b9bfdc4,Salaries,Staff salaries - April 2023,557057.07,2023-04-28,approved,2023-04-28T13:15:09
9a578492-4364-4d7d-b97c-ea3043aa715d,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,7f514159-0b19-4321-a308-daec53995d5a,Utilities,Electricity and water - April 2023,21162.28,2023-04-15,approved,2023-04-15T16:12:21
d64b6fc2-0eff-4b7c-ae67-204107ec55f8,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,c75c1d53-938d-4640-b118-e5ada06ce255,Rent,Monthly office rent - April 2023,65343.79,2023-04-01,approved,2023-04-01T09:59:24
847c7e62-4d16-463c-8321-074d685f4031,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,2afe7cda-5682-4c01-a59f-5f13090047f6,Salaries,Staff salaries - April 2023,443254.93,2023-04-28,approved,2023-04-28T09:45:48
120b78ab-8e4d-4db0-98ee-e9f5431362be,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,Utilities,Electricity and water - April 2023,14557.5,2023-04-15,approved,2023-04-15T18:23:17
55b450c4-1417-42a2-9e0c-a1c9141a0e8d,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,e213801b-a706-48c3-9ba4-7db14d3912f3,Rent,Monthly office rent - April 2023,120769.38,2023-04-01,approved,2023-04-01T12:12:05
79d78a51-d538-4834-85ca-b9dd9382256b,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,2afe7cda-5682-4c01-a59f-5f13090047f6,Salaries,Staff salaries - April 2023,618813.29,2023-04-28,approved,2023-04-28T15:19:33
a12df5f9-f146-46e2-b36b-6e4b9c0db92f,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,6708a3ae-03ac-432d-8065-25bbf8f3a753,Utilities,Electricity and water - April 2023,12944.15,2023-04-15,approved,2023-04-15T13:56:07
682803d9-0d89-415a-b313-837eea9a8bbd,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,f72410dd-3260-4ece-a477-1ae69ac1e84e,Rent,Monthly office rent - May 2023,135638.41,2023-05-01,approved,2023-05-01T12:38:48
75a43e26-c8f8-45bd-b14d-7b708d76662a,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,Salaries,Staff salaries - May 2023,731924.68,2023-05-28,approved,2023-05-28T13:50:47
fc6834c8-11cd-4505-806a-d0de56fcebbf,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,2afe7cda-5682-4c01-a59f-5f13090047f6,Utilities,Electricity and water - May 2023,24943.32,2023-05-15,approved,2023-05-15T15:05:27
5244ac80-c1e3-478a-8571-6ed1911ac13f,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,f72410dd-3260-4ece-a477-1ae69ac1e84e,Rent,Monthly office rent - May 2023,105171.37,2023-05-01,approved,2023-05-01T16:46:59
58e9b1a6-ef1c-4676-af82-1217a4a187f5,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,517d046e-f5e7-4244-8dab-e8995b9bfdc4,Salaries,Staff salaries - May 2023,257163.44,2023-05-28,approved,2023-05-28T16:28:09
a260b243-be25-49de-b081-86e476cd35a2,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,2afe7cda-5682-4c01-a59f-5f13090047f6,Utilities,Electricity and water - May 2023,10734.66,2023-05-15,approved,2023-05-15T17:05:31
99e8bb8d-f40b-4c73-8722-33e445096ec8,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,f72410dd-3260-4ece-a477-1ae69ac1e84e,Rent,Monthly office rent - May 2023,169372.12,2023-05-01,approved,2023-05-01T16:53:43
4849e228-27b8-4956-a717-4b828b9122b4,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,6708a3ae-03ac-432d-8065-25bbf8f3a753,Salaries,Staff salaries - May 2023,442055.68,2023-05-28,approved,2023-05-28T18:30:40
c47f2430-77a3-45de-8a09-dba3dfc6398f,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,81c496fc-1d35-4405-9a7d-ae0a15104d5b,Utilities,Electricity and water - May 2023,15108.69,2023-05-15,approved,2023-05-15T10:41:32
e4f8deb3-d517-4105-877f-a465225851ad,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,bcde24c7-84f3-4459-afee-eba83339896c,Rent,Monthly office rent - June 2023,161640.63,2023-06-01,approved,2023-06-01T08:21:24
d6a3b153-87c3-45cf-bc6e-c6aca5f7252d,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,6708a3ae-03ac-432d-8065-25bbf8f3a753,Salaries,Staff salaries - June 2023,470466.2,2023-06-28,approved,2023-06-28T14:12:06
a27abb2f-2cdc-4f3a-a33a-ad0f21f1f00d,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,e213801b-a706-48c3-9ba4-7db14d3912f3,Utilities,Electricity and water - June 2023,9742.04,2023-06-15,approved,2023-06-15T17:41:44
554a856a-433f-44f6-906f-02cb8fb891e9,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,e213801b-a706-48c3-9ba4-7db14d3912f3,Rent,Monthly office rent - June 2023,106091.66,2023-06-01,approved,2023-06-01T13:39:58
c6d7c9c9-af00-499f-9228-f4d82112dc47,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,517d046e-f5e7-4244-8dab-e8995b9bfdc4,Salaries,Staff salaries - June 2023,738559.05,2023-06-28,approved,2023-06-28T16:44:50
f8626ac1-9057-4a66-b15b-e0448cdf6bcd,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,f72410dd-3260-4ece-a477-1ae69ac1e84e,Utilities,Electricity and water - June 2023,23299.57,2023-06-15,approved,2023-06-15T13:13:54
cb5b7f06-589c-4889-8e4e-81fba31abff4,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,7f514159-0b19-4321-a308-daec53995d5a,Rent,Monthly office rent - June 2023,120741.48,2023-06-01,approved,2023-06-01T12:09:33
d162c2ad-75dc-4af8-8c58-df738d751292,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,e213801b-a706-48c3-9ba4-7db14d3912f3,Salaries,Staff salaries - June 2023,743898.32,2023-06-28,approved,2023-06-28T16:38:27
52024907-85c9-42ce-8dfa-0bec6d32ceea,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,Utilities,Electricity and water - June 2023,13872.44,2023-06-15,approved,2023-06-15T15:08:50
3cac0089-f277-4b14-bdf0-b8b511810a5d,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,6708a3ae-03ac-432d-8065-25bbf8f3a753,Rent,Monthly office rent - July 2023,100949.62,2023-07-01,approved,2023-07-01T15:26:41
5997f734-829d-40f7-9e19-93ba355417d4,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,bcde24c7-84f3-4459-afee-eba83339896c,Salaries,Staff salaries - July 2023,678488.89,2023-07-28,approved,2023-07-28T16:11:19
86629e91-300e-4be7-9913-8182c2e60861,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,6708a3ae-03ac-432d-8065-25bbf8f3a753,Utilities,Electricity and water - July 2023,7331.16,2023-07-15,approved,2023-07-15T16:25:43
f3d37aa0-855b-4345-a9f2-801f28a5413b,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,517d046e-f5e7-4244-8dab-e8995b9bfdc4,Rent,Monthly office rent - July 2023,100832.4,2023-07-01,approved,2023-07-01T12:31:12
5f9b96e4-b14f-4a76-bf5a-4cd16354861a,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,07274486-6344-4009-ae28-b9027a51f93f,Salaries,Staff salaries - July 2023,787792.93,2023-07-28,approved,2023-07-28T14:15:08
1c9a0e28-38d2-4322-bf40-9e9b74d1c98d,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,517d046e-f5e7-4244-8dab-e8995b9bfdc4,Utilities,Electricity and water - July 2023,8535.02,2023-07-15,approved,2023-07-15T09:09:07
509d2e88-5102-422c-94a3-9c92fef10dc8,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,81c496fc-1d35-4405-9a7d-ae0a15104d5b,Rent,Monthly office rent - July 2023,113759.57,2023-07-01,approved,2023-07-01T10:12:13
fcbe5413-c844-4579-aec9-af8fb65619fa,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,bcde24c7-84f3-4459-afee-eba83339896c,Salaries,Staff salaries - July 2023,377968.79,2023-07-28,approved,2023-07-28T16:38:51
0cef69cd-404c-42f7-b0f4-fb50143f3d13,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,c75c1d53-938d-4640-b118-e5ada06ce255,Utilities,Electricity and water - July 2023,15205.99,2023-07-15,approved,2023-07-15T09:13:12
a1a4e220-bb55-43de-b353-afd44a266c61,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,c75c1d53-938d-4640-b118-e5ada06ce255,Rent,Monthly office rent - August 2023,157942.8,2023-08-01,approved,2023-08-01T10:27:49
d59989b0-6a7c-4f5e-9583-59379face874,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,Salaries,Staff salaries - August 2023,651090.31,2023-08-28,approved,2023-08-28T15:17:26
cc28ea9f-8050-4cb6-816d-ec695efbed4e,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,c75c1d53-938d-4640-b118-e5ada06ce255,Utilities,Electricity and water - August 2023,12350.53,2023-08-15,approved,2023-08-15T11:54:03
5563540f-9873-4ee8-8704-da5e7f4709cc,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,517d046e-f5e7-4244-8dab-e8995b9bfdc4,Rent,Monthly office rent - August 2023,166407.29,2023-08-01,approved,2023-08-01T13:16:37
b25696b7-defa-4520-8d4c-386c319b559b,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,Salaries,Staff salaries - August 2023,635438.77,2023-08-28,approved,2023-08-28T14:31:02
568b4dd0-c9c5-45db-8303-835f0edfcdc8,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,07274486-6344-4009-ae28-b9027a51f93f,Utilities,Electricity and water - August 2023,19909.79,2023-08-15,approved,2023-08-15T11:57:48
9b10849e-f603-41b9-b49b-c0816cb3a17b,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,c75c1d53-938d-4640-b118-e5ada06ce255,Rent,Monthly office rent - August 2023,122110.18,2023-08-01,approved,2023-08-01T18:41:30
b5f1058b-a08b-4ca0-8cd2-ba2ce67f0a1b,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,c75c1d53-938d-4640-b118-e5ada06ce255,Salaries,Staff salaries - August 2023,508093.16,2023-08-28,approved,2023-08-28T12:06:02
a6451dc7-25c4-4873-bb1e-628a9ed74d32,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,81c496fc-1d35-4405-9a7d-ae0a15104d5b,Utilities,Electricity and water - August 2023,21879.56,2023-08-15,approved,2023-08-15T12:16:42
a501750b-d79b-4055-870c-b7ea35170e36,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,7f514159-0b19-4321-a308-daec53995d5a,Rent,Monthly office rent - September 2023,107333.15,2023-09-01,approved,2023-09-01T12:46:35
fcdbcef5-541b-4551-a66e-4e4196261c9a,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,Salaries,Staff salaries - September 2023,221204.22,2023-09-28,approved,2023-09-28T18:30:38
06b7984a-a001-4af9-a0f5-43d1320824f8,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,Utilities,Electricity and water - September 2023,17761.69,2023-09-15,approved,2023-09-15T10:24:58
97bb0baf-be36-4c26-ae52-f3a956d103a1,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,e213801b-a706-48c3-9ba4-7db14d3912f3,Rent,Monthly office rent - September 2023,106493.86,2023-09-01,approved,2023-09-01T11:41:27
cac21265-11f5-4a50-9778-7ba332fce607,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,81c496fc-1d35-4405-9a7d-ae0a15104d5b,Salaries,Staff salaries - September 2023,498649.2,2023-09-28,approved,2023-09-28T09:17:23
3002b0fa-3863-4467-a3ae-2f1c1a9ba20f,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,2afe7cda-5682-4c01-a59f-5f13090047f6,Utilities,Electricity and water - September 2023,21708.94,2023-09-15,approved,2023-09-15T16:49:23
d129cdfc-4ce4-48bc-b2d5-88290769dd94,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,517d046e-f5e7-4244-8dab-e8995b9bfdc4,Rent,Monthly office rent - September 2023,190479.69,2023-09-01,approved,2023-09-01T16:26:16
3354a8ca-5752-462a-a327-097fc5371520,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,f72410dd-3260-4ece-a477-1ae69ac1e84e,Salaries,Staff salaries - September 2023,786766.21,2023-09-28,approved,2023-09-28T16:50:09
958c5ab8-1838-4047-b339-ebce2f339085,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,Utilities,Electricity and water - September 2023,14191.69,2023-09-15,approved,2023-09-15T15:55:24
66937080-341e-4531-b12f-4655dfa6c48c,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,07274486-6344-4009-ae28-b9027a51f93f,Rent,Monthly office rent - October 2023,143292.99,2023-10-01,approved,2023-10-01T11:41:38
13b3f1e8-fa66-4e83-9e63-bc97cddbf276,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,bcde24c7-84f3-4459-afee-eba83339896c,Salaries,Staff salaries - October 2023,393762.94,2023-10-28,approved,2023-10-28T16:01:03
0061f9d2-5142-4a5a-9297-36b9d74d79cc,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,Utilities,Electricity and water - October 2023,23846.59,2023-10-15,approved,2023-10-15T11:11:27
7c91f739-24b1-441d-b2cb-0ee0f36a7155,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,81c496fc-1d35-4405-9a7d-ae0a15104d5b,Rent,Monthly office rent - October 2023,72004.85,2023-10-01,approved,2023-10-01T12:16:13
c5fee8b2-8cca-476a-90c4-d7ef3ac90920,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,7f514159-0b19-4321-a308-daec53995d5a,Salaries,Staff salaries - October 2023,711898.09,2023-10-28,approved,2023-10-28T15:11:29
e3eb103d-cd53-48e1-a55a-cd70925bcbe0,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,7f514159-0b19-4321-a308-daec53995d5a,Utilities,Electricity and water - October 2023,15246.11,2023-10-15,approved,2023-10-15T17:57:50
34adbc35-7908-4b08-a995-ea66ff66548c,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,Rent,Monthly office rent - October 2023,85473.79,2023-10-01,approved,2023-10-01T15:53:27
16b8a3c0-7c3c-40fd-9731-387fa79b18fa,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,2afe7cda-5682-4c01-a59f-5f13090047f6,Salaries,Staff salaries - October 2023,307651.57,2023-10-28,approved,2023-10-28T08:51:26
23d19c2e-cb28-401d-aa8d-91d04722834e,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,2afe7cda-5682-4c01-a59f-5f13090047f6,Utilities,Electricity and water - October 2023,13683.68,2023-10-15,approved,2023-10-15T13:39:21
a732beca-5a4c-414d-8249-f6b3d42a22fc,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,Rent,Monthly office rent - November 2023,65400.68,2023-11-01,approved,2023-11-01T13:08:12
b267660a-b246-4697-b839-e06292a8d129,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,f72410dd-3260-4ece-a477-1ae69ac1e84e,Salaries,Staff salaries - November 2023,545362.14,2023-11-28,approved,2023-11-28T10:32:41
8d2aaaf0-f858-4fbf-8f54-440d4eb133b4,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,2afe7cda-5682-4c01-a59f-5f13090047f6,Utilities,Electricity and water - November 2023,12368.38,2023-11-15,approved,2023-11-15T17:25:24
26a36d5a-117f-4a67-a2ee-61a250771506,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,Rent,Monthly office rent - November 2023,89502.14,2023-11-01,approved,2023-11-01T17:11:27
6b4239e2-58c2-40c9-a984-7e697834afb4,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,Salaries,Staff salaries - November 2023,360636.81,2023-11-28,approved,2023-11-28T09:33:56
cb236428-bbb0-4218-afd2-36a77249f008,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,6708a3ae-03ac-432d-8065-25bbf8f3a753,Utilities,Electricity and water - November 2023,19406.22,2023-11-15,approved,2023-11-15T18:22:05
995b2710-fe34-453d-b3ca-2f19e97edcc9,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,7f514159-0b19-4321-a308-daec53995d5a,Rent,Monthly office rent - November 2023,134293.88,2023-11-01,approved,2023-11-01T11:19:28
d52d30f4-84f9-42a4-8d22-5e4a489f0eef,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,07274486-6344-4009-ae28-b9027a51f93f,Salaries,Staff salaries - November 2023,317402.36,2023-11-28,approved,2023-11-28T17:06:12
55e9bc0f-7d80-4253-8cff-78246acab4a9,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,f72410dd-3260-4ece-a477-1ae69ac1e84e,Utilities,Electricity and water - November 2023,20497.05,2023-11-15,approved,2023-11-15T17:19:43
2aef1042-916c-43b3-89d7-88e27eb2739e,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,2afe7cda-5682-4c01-a59f-5f13090047f6,Rent,Monthly office rent - December 2023,179934.7,2023-12-01,approved,2023-12-01T14:32:35
0dad1ccc-974c-4958-a5a0-949b13d7f515,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,81c496fc-1d35-4405-9a7d-ae0a15104d5b,Salaries,Staff salaries - December 2023,383301.41,2023-12-28,approved,2023-12-28T11:01:44
201dc5cf-3827-44f6-b633-a891501da48e,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,07274486-6344-4009-ae28-b9027a51f93f,Utilities,Electricity and water - December 2023,13224.78,2023-12-15,approved,2023-12-15T11:36:16
90eacfac-5bf9-4082-92f2-49e404394e21,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,6708a3ae-03ac-432d-8065-25bbf8f3a753,Rent,Monthly office rent - December 2023,96362.11,2023-12-01,approved,2023-12-01T12:57:24
ab211946-d83a-4a54-88a9-5ed05280d8f8,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,Salaries,Staff salaries - December 2023,574774.94,2023-12-28,approved,2023-12-28T13:28:01
35e0ae0f-affb-4e8a-971f-2065cae53cac,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,c75c1d53-938d-4640-b118-e5ada06ce255,Utilities,Electricity and water - December 2023,25214.43,2023-12-15,approved,2023-12-15T09:28:53
22f6c5ad-3d61-4635-a23b-108742091bc2,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,bcde24c7-84f3-4459-afee-eba83339896c,Rent,Monthly office rent - December 2023,90134.9,2023-12-01,approved,2023-12-01T12:06:08
04950526-14f1-41ca-b9ad-25438fdf9308,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,e213801b-a706-48c3-9ba4-7db14d3912f3,Salaries,Staff salaries - December 2023,684951.11,2023-12-28,approved,2023-12-28T14:05:01
8f47edaf-9ca0-4f8c-b567-ae1c804ad169,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,e213801b-a706-48c3-9ba4-7db14d3912f3,Utilities,Electricity and water - December 2023,20406.58,2023-12-15,approved,2023-12-15T12:08:24
aaf5e220-9b24-4c7f-a50f-22bbbb35a839,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,f72410dd-3260-4ece-a477-1ae69ac1e84e,Rent,Monthly office rent - January 2024,192249.11,2024-01-01,approved,2024-01-01T18:36:39
d432b912-0071-4d07-bed3-66840887aa1a,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,6708a3ae-03ac-432d-8065-25bbf8f3a753,Salaries,Staff salaries - January 2024,368405.31,2024-01-28,approved,2024-01-28T09:52:02
7b4e4704-fc61-47e6-a17d-95b7c577f400,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,f72410dd-3260-4ece-a477-1ae69ac1e84e,Utilities,Electricity and water - January 2024,15698.36,2024-01-15,approved,2024-01-15T16:01:39
531571e8-7ddd-4d27-9443-0861f0c214b5,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,Rent,Monthly office rent - January 2024,153147.8,2024-01-01,approved,2024-01-01T12:06:31
943c2572-61c4-4540-82b0-c59f1242b039,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,e213801b-a706-48c3-9ba4-7db14d3912f3,Salaries,Staff salaries - January 2024,785559.69,2024-01-28,approved,2024-01-28T13:49:32
9f77d6d8-91ad-4f72-898f-f97f7b47d02d,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,e213801b-a706-48c3-9ba4-7db14d3912f3,Utilities,Electricity and water - January 2024,25676.0,2024-01-15,approved,2024-01-15T13:54:23
b979b942-b18a-4e18-85f6-4580660e9bd1,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,e213801b-a706-48c3-9ba4-7db14d3912f3,Rent,Monthly office rent - January 2024,152212.73,2024-01-01,approved,2024-01-01T08:09:23
df8c3ea1-c941-434a-980d-02bbc2b580d1,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,Salaries,Staff salaries - January 2024,204498.07,2024-01-28,approved,2024-01-28T16:57:19
6579c527-6604-49d0-8ed5-a8f60f90ddff,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,Utilities,Electricity and water - January 2024,14185.61,2024-01-15,approved,2024-01-15T11:08:13
6754d71c-9c7b-4d0e-9805-beb785978b36,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,e213801b-a706-48c3-9ba4-7db14d3912f3,Rent,Monthly office rent - February 2024,75943.15,2024-02-01,approved,2024-02-01T16:11:21
