id,company_id,category_id,name,sku,cost_price,selling_price,unit,is_active,created_at
2fa1495e-2842-4def-97e9-f0ae8bf630ca,00000000-0000-0000-0000-000000000002,8d937e0a-e7cc-4303-b53f-a21d136a5061,Dining Table Set,FUR-0020,18876.01,36232.14,kg,True,2021-09-01T09:00:00
80fff6c2-4945-4865-b9c2-cff28f93effc,00000000-0000-0000-0000-000000000002,bbf6c00b-c2a9-4e0a-aec6-cdc3712255aa,A4 Paper Ream,STA-0021,193.08,395.84,box,True,2021-09-01T09:00:00
28664619-ff24-4694-b930-1a5dbe6091f1,00000000-0000-0000-0000-000000000002,bbf6c00b-c2a9-4e0a-aec6-cdc3712255aa,Whiteboard Marker Set,STA-0022,126.67,252.62,kg,True,2021-09-01T09:00:00
4070bc47-530a-4ef9-9755-063a0fb7b092,00000000-0000-0000-0000-000000000002,bbf6c00b-c2a9-4e0a-aec6-cdc3712255aa,Stapler Heavy Duty,STA-0023,338.29,729.91,roll,False,2021-09-01T09:00:00
2ed0ec87-124f-46cc-9a55-8894981c7536,00000000-0000-0000-0000-000000000002,bbf6c00b-c2a9-4e0a-aec6-cdc3712255aa,File Cabinet A4,STA-0024,1012.84,1598.45,kg,True,2021-09-01T09:00:00
e538f647-8acc-4b56-b553-38ba907d2961,00000000-0000-0000-0000-000000000002,bbf6c00b-c2a9-4e0a-aec6-cdc3712255aa,Notebook B5 Pack,STA-0025,199.41,314.32,set,True,2021-09-01T09:00:00
15c9839c-062e-403b-8fa0-6bdd223273c1,00000000-0000-0000-0000-000000000002,158d9d87-349c-4cf7-92d3-5d713690e894,Green Tea 100g,FOO-0026,167.08,302.41,roll,True,2021-09-01T09:00:00
a7c78358-cfd6-42ae-8abf-d274b0635e4e,00000000-0000-0000-0000-000000000002,158d9d87-349c-4cf7-92d3-5d713690e894,Instant Coffee 200g,FOO-0027,205.09,367.09,set,True,2021-09-01T09:00:00
e684455d-3e26-40f5-ba9e-95fd0a57c1e0,00000000-0000-0000-0000-000000000002,158d9d87-349c-4cf7-92d3-5d713690e894,Mixed Nuts 500g,FOO-0028,467.47,992.11,roll,True,2021-09-01T09:00:00
168ba32d-8e42-491c-9b74-57ef541328c4,00000000-0000-0000-0000-000000000002,158d9d87-349c-4cf7-92d3-5d713690e894,Protein Bar Box,FOO-0029,657.64,1207.05,litre,True,2021-09-01T09:00:00
765d48f9-55e1-4afb-9861-bad8aadbf156,00000000-0000-0000-0000-000000000002,158d9d87-349c-4cf7-92d3-5d713690e894,Mineral Water 12pk,FOO-0030,172.0,350.42,box,True,2021-09-01T09:00:00
0257b008-13d2-4282-9e0c-4cc89e42e37d,00000000-0000-0000-0000-000000000002,085c24f5-5a80-449d-96cf-0f76b157d398,Vitamin C Tablets,PHA-0031,68.66,138.5,pcs,True,2021-09-01T09:00:00
f8e1ed7d-720a-4c72-8d8b-69736c725d37,00000000-0000-0000-0000-000000000002,085c24f5-5a80-449d-96cf-0f76b157d398,Paracetamol Strip,PHA-0032,21.75,40.09,roll,True,2021-09-01T09:00:00
a041a7be-5532-45cd-a918-2db954a57ac1,00000000-0000-0000-0000-000000000002,085c24f5-5a80-449d-96cf-0f76b157d398,Hand Sanitizer 500ml,PHA-0033,84.75,184.09,pcs,True,2021-09-01T09:00:00
8dcf7b02-2406-43bb-8a6a-998d4df436f8,00000000-0000-0000-0000-000000000002,085c24f5-5a80-449d-96cf-0f76b157d398,Digital Thermometer,PHA-0034,351.72,775.81,pcs,True,2021-09-01T09:00:00
6b475483-1625-4f2c-b117-351cf1655410,00000000-0000-0000-0000-000000000002,085c24f5-5a80-449d-96cf-0f76b157d398,Blood Glucose Monitor,PHA-0035,1900.31,3480.94,box,True,2021-09-01T09:00:00
ddf8f739-f37c-408f-a2b1-4f8d4127d422,00000000-0000-0000-0000-000000000002,8e8c1389-9c99-4fe9-bad0-80378da53196,Engine Oil 5L,AUT-0036,1000.85,1513.09,pcs,True,2021-09-01T09:00:00
1360ad3c-8e40-4cc2-bd36-fbe041a68aa3,00000000-0000-0000-0000-000000000002,8e8c1389-9c99-4fe9-bad0-80378da53196,Brake Pads Set,AUT-0037,658.82,1307.83,kg,True,2021-09-01T09:00:00
e51e77e7-dd7b-4b92-bb09-9b63885b9ee3,00000000-0000-0000-0000-000000000002,8e8c1389-9c99-4fe9-bad0-80378da53196,Car Battery 65Ah,AUT-0038,4321.26,7744.39,roll,False,2021-09-01T09:00:00
00ede939-073c-446d-8072-4a605f0a5e70,00000000-0000-0000-0000-000000000002,8e8c1389-9c99-4fe9-bad0-80378da53196,Wiper Blades Pair,AUT-0039,334.59,532.06,pcs,False,2021-09-01T09:00:00
8131c7ee-af84-4d9e-9b47-bf8565df23fb,00000000-0000-0000-0000-000000000002,8e8c1389-9c99-4fe9-bad0-80378da53196,Air Filter,AUT-0040,261.03,518.99,pcs,False,2021-09-01T09:00:00
dc9a1aa5-fde8-4582-b113-bd697b75593a,00000000-0000-0000-0000-000000000002,05bf59a1-af77-4e7e-b1b2-b226fd55ebda,LEGO City Set,TOY-0041,1091.38,2544.91,pcs,True,2021-09-01T09:00:00
a309c1dc-5aa3-4dbd-b16e-08fef8debb43,00000000-0000-0000-0000-000000000002,05bf59a1-af77-4e7e-b1b2-b226fd55ebda,Remote Control Car,TOY-0042,828.32,1648.19,pcs,True,2021-09-01T09:00:00
f0541c66-02a9-4f29-8b7b-978bd961c099,00000000-0000-0000-0000-000000000002,05bf59a1-af77-4e7e-b1b2-b226fd55ebda,Board Game Family,TOY-0043,576.23,1361.01,pcs,True,2021-09-01T09:00:00
00838c15-5890-4bdb-bd1a-420d14f3d80a,00000000-0000-0000-0000-000000000002,05bf59a1-af77-4e7e-b1b2-b226fd55ebda,Puzzle 1000 pieces,TOY-0044,352.71,757.41,set,True,2021-09-01T09:00:00
2b459446-db1d-415c-8375-51e0682d2aff,00000000-0000-0000-0000-000000000002,05bf59a1-af77-4e7e-b1b2-b226fd55ebda,Action Figure Set,TOY-0045,399.3,733.88,kg,True,2021-09-01T09:00:00
a06f1df5-be73-410d-8c85-d463df710286,00000000-0000-0000-0000-000000000002,7d28af3a-e11d-499c-9db3-fcd2f7ce0bf0,Yoga Mat 6mm,SPO-0046,554.29,1084.64,litre,True,2021-09-01T09:00:00
041545d2-8183-4673-858f-240559cd6542,00000000-0000-0000-0000-000000000002,7d28af3a-e11d-499c-9db3-fcd2f7ce0bf0,Dumbbell Pair 5kg,SPO-0047,771.7,1567.03,kg,True,2021-09-01T09:00:00
e8818356-c705-4504-b056-4d518099ac1f,00000000-0000-0000-0000-000000000002,7d28af3a-e11d-499c-9db3-fcd2f7ce0bf0,Resistance Band Set,SPO-0048,344.57,560.93,kg,True,2021-09-01T09:00:00
36fcfa46-2e95-4e66-beeb-6a3e49bb3f2f,00000000-0000-0000-0000-000000000002,7d28af3a-e11d-499c-9db3-fcd2f7ce0bf0,Jump Rope Speed,SPO-0049,194.51,357.51,litre,False,2021-09-01T09:00:00
7b28a0f8-13c6-4dab-9a76-c4590d89acba,00000000-0000-0000-0000-000000000002,7d28af3a-e11d-499c-9db3-fcd2f7ce0bf0,Gym Gloves,SPO-0050,322.23,689.71,kg,True,2021-09-01T09:00:00
85a27422-3d2d-415f-a2ed-46b9c2024e8a,00000000-0000-0000-0000-000000000002,7130a9fd-619e-4a5f-840f-a1cb4b4ab937,Shampoo 400ml,BEA-0051,211.06,394.98,pcs,True,2021-09-01T09:00:00
58a47ebd-7b4d-4e0c-b52a-1fe0fc047592,00000000-0000-0000-0000-000000000002,7130a9fd-619e-4a5f-840f-a1cb4b4ab937,Face Serum 30ml,BEA-0052,666.86,1370.78,roll,True,2021-09-01T09:00:00
e5bbbba8-1298-4abc-9a8b-ef824b3e89bc,00000000-0000-0000-0000-000000000002,7130a9fd-619e-4a5f-840f-a1cb4b4ab937,Sunscreen SPF50,BEA-0053,372.4,743.78,litre,True,2021-09-01T09:00:00
2c02c0be-d80b-4095-915c-0b5a0400b506,00000000-0000-0000-0000-000000000002,7130a9fd-619e-4a5f-840f-a1cb4b4ab937,Electric Toothbrush,BEA-0054,1220.52,2077.52,kg,True,2021-09-01T09:00:00
a6554f7a-700f-410a-a605-462abe79814a,00000000-0000-0000-0000-000000000002,7130a9fd-619e-4a5f-840f-a1cb4b4ab937,Perfume 50ml EDP,BEA-0055,1434.44,3095.74,pcs,True,2021-09-01T09:00:00
5d9bf8bc-47e8-480b-9014-1cd9fc45a9c4,00000000-0000-0000-0000-000000000002,ab59124b-8383-466e-ae53-c9d87996d993,Python Data Science,BOO-0056,450.61,867.85,roll,True,2021-09-01T09:00:00
a704fc2e-b4e7-4ca4-b48f-749a867e4173,00000000-0000-0000-0000-000000000002,ab59124b-8383-466e-ae53-c9d87996d993,Business Strategy,BOO-0057,338.08,838.25,pcs,True,2021-09-01T09:00:00
f7aca668-829b-4b56-9d65-bce00d23e11b,00000000-0000-0000-0000-000000000002,ab59124b-8383-466e-ae53-c9d87996d993,Machine Learning A-Z,BOO-0058,482.61,1001.12,box,True,2021-09-01T09:00:00
17e6d579-beb4-4588-b8a0-bb101da944ac,00000000-0000-0000-0000-000000000002,ab59124b-8383-466e-ae53-c9d87996d993,Financial Modeling,BOO-0059,427.0,897.94,roll,True,2021-09-01T09:00:00
a83d72ad-c7a6-4895-99e4-e9c92be3bd1d,00000000-0000-0000-0000-000000000002,ab59124b-8383-466e-ae53-c9d87996d993,Management Accounting,BOO-0060,371.72,716.5,pcs,True,2021-09-01T09:00:00
6f638e12-4a21-461f-9f90-a69409c37bb2,00000000-0000-0000-0000-000000000002,9be16edd-69c9-46ce-9a7f-5b5f3af5b47a,Cordless Drill 18V,HAR-0061,3997.04,6072.95,box,False,2021-09-01T09:00:00
fb0c89b5-9e5c-4ad9-a903-a60bd28b92ee,00000000-0000-0000-0000-000000000002,9be16edd-69c9-46ce-9a7f-5b5f3af5b47a,Angle Grinder 115mm,HAR-0062,1869.76,4229.71,litre,True,2021-09-01T09:00:00
4b080d0f-0274-4f84-bab2-f20890b76d3c,00000000-0000-0000-0000-000000000002,9be16edd-69c9-46ce-9a7f-5b5f3af5b47a,Measuring Tape 10m,HAR-0063,196.15,359.8,set,True,2021-09-01T09:00:00
ef84c682-cb00-443f-b43b-03058e6f44c3,00000000-0000-0000-0000-000000000002,9be16edd-69c9-46ce-9a7f-5b5f3af5b47a,Socket Wrench Set,HAR-0064,1074.46,2654.18,set,True,2021-09-01T09:00:00
cee3d979-7d6c-4600-9f12-4b4db3adf7b1,00000000-0000-0000-0000-000000000002,9be16edd-69c9-46ce-9a7f-5b5f3af5b47a,Safety Goggles,HAR-0065,134.19,275.69,pcs,True,2021-09-01T09:00:00
c9cc4c81-e01b-4e78-9738-61d08fd53dcc,00000000-0000-0000-0000-000000000002,675b1598-ebc6-44d8-979f-aa3c5df058d4,Bubble Wrap Roll 50m,PAC-0066,314.67,673.3,pcs,False,2021-09-01T09:00:00
2dd345c5-2fd1-410e-be08-d76851dd1383,00000000-0000-0000-0000-000000000002,675b1598-ebc6-44d8-979f-aa3c5df058d4,Cardboard Box 40x30,PAC-0067,16.92,25.87,box,False,2021-09-01T09:00:00
ff653d54-683d-418a-9c52-7add77d080c7,00000000-0000-0000-0000-000000000002,675b1598-ebc6-44d8-979f-aa3c5df058d4,Stretch Wrap 500m,PAC-0068,285.11,543.03,pcs,True,2021-09-01T09:00:00
4082492b-d30c-4b46-8d3c-88e20224cecf,00000000-0000-0000-0000-000000000002,675b1598-ebc6-44d8-979f-aa3c5df058d4,Packing Tape 12pk,PAC-0069,199.81,319.35,pcs,True,2021-09-01T09:00:00
fed431d2-bca8-41f0-8541-b746582a4a15,00000000-0000-0000-0000-000000000002,675b1598-ebc6-44d8-979f-aa3c5df058d4,Foam Sheets 5mm,PAC-0070,74.82,176.08,litre,True,2021-09-01T09:00:00
9ea7c217-eace-4875-9bde-db30c286656d,00000000-0000-0000-0000-000000000002,eb46dd62-d6f8-41b5-9ee6-3c10da4cbb52,Steel Rod 12mm 6m,RAW-0071,839.15,1279.21,pcs,True,2021-09-01T09:00:00
062f4232-dde5-4162-a676-8efc5ba4b082,00000000-0000-0000-0000-000000000002,eb46dd62-d6f8-41b5-9ee6-3c10da4cbb52,Copper Wire 1.5mm 100m,RAW-0072,1225.48,2047.34,pcs,True,2021-09-01T09:00:00
d0419f61-bff9-4cce-89cb-8694555f3dc4,00000000-0000-0000-0000-000000000002,eb46dd62-d6f8-41b5-9ee6-3c10da4cbb52,Aluminium Sheet 1mx2m,RAW-0073,1499.15,2371.39,box,True,2021-09-01T09:00:00
b4617aaf-834d-41d3-a2f3-c92322c625ab,00000000-0000-0000-0000-000000000002,eb46dd62-d6f8-41b5-9ee6-3c10da4cbb52,PVC Pipe 110mm 3m,RAW-0074,189.79,358.43,roll,True,2021-09-01T09:00:00
901933a7-9c8b-4c91-90a7-9d99e2ecb51e,00000000-0000-0000-0000-000000000002,eb46dd62-d6f8-41b5-9ee6-3c10da4cbb52,Epoxy Resin 1kg,RAW-0075,677.25,970.0,box,True,2021-09-01T09:00:00
fed134d3-7744-4a01-9063-4716a7e69335,00000000-0000-0000-0000-000000000002,8cff7f0d-2653-4cb0-b91d-d97e6b96508e,Caustic Soda 25kg,CHE-0076,786.89,1758.74,set,True,2021-09-01T09:00:00
8fcabcda-6030-4dc7-a86a-a2a05b666573,00000000-0000-0000-0000-000000000002,8cff7f0d-2653-4cb0-b91d-d97e6b96508e,Hydrogen Peroxide 5L,CHE-0077,454.62,771.2,pcs,True,2021-09-01T09:00:00
e93ea70c-701d-4843-b874-8a06903856e2,00000000-0000-0000-0000-000000000002,8cff7f0d-2653-4cb0-b91d-d97e6b96508e,Acetone 5L,CHE-0078,474.73,1036.71,set,True,2021-09-01T09:00:00
fc712a28-28df-41e5-a702-13eaf57e66da,00000000-0000-0000-0000-000000000002,8cff7f0d-2653-4cb0-b91d-d97e6b96508e,Isopropanol 5L,CHE-0079,513.34,963.27,pcs,True,2021-09-01T09:00:00
c3034392-46c0-4de7-a693-1ab0b84f702a,00000000-0000-0000-0000-000000000002,8cff7f0d-2653-4cb0-b91d-d97e6b96508e,Sodium Carbonate 50kg,CHE-0080,605.22,1356.02,box,True,2021-09-01T09:00:00
eba20569-8673-43b9-b7b0-b4d93a0ca3c1,00000000-0000-0000-0000-000000000002,19cf53f9-e128-48ec-8242-4bb299cfe2a7,Cable 1.5mm2 100m,ELE-0081,1931.65,3346.68,roll,True,2021-09-01T09:00:00
f223efa7-fbe6-41a6-9dcd-04d5ebc9135d,00000000-0000-0000-0000-000000000002,19cf53f9-e128-48ec-8242-4bb299cfe2a7,MCB 32A,ELE-0082,111.19,212.07,roll,True,2021-09-01T09:00:00
84dd0a72-73a2-4ea0-8d52-b06fb2e593ff,00000000-0000-0000-0000-000000000002,19cf53f9-e128-48ec-8242-4bb299cfe2a7,Distribution Board 8way,ELE-0083,1658.56,2516.87,roll,True,2021-09-01T09:00:00
e259aa2b-f987-4681-9d87-a00ba94312e3,00000000-0000-0000-0000-000000000002,19cf53f9-e128-48ec-8242-4bb299cfe2a7,LED Bulb 9W 6pk,ELE-0084,215.15,408.03,pcs,True,2021-09-01T09:00:00
c87f3c25-eddf-4b9e-a319-3b7deb6830a5,00000000-0000-0000-0000-000000000002,19cf53f9-e128-48ec-8242-4bb299cfe2a7,Extension Cord 5m 4way,ELE-0085,381.62,728.12,litre,True,2021-09-01T09:00:00
b717d59b-5114-4a6f-9c47-4a9fdf1e17ac,00000000-0000-0000-0000-000000000002,133ce6b9-57b8-4094-9c29-29e0989c1a1d,Fertilizer NPK 50kg,AGR-0086,1134.16,1915.43,pcs,True,2021-09-01T09:00:00
5339f8f9-628b-4553-aba6-c933b58891f6,00000000-0000-0000-0000-000000000002,133ce6b9-57b8-4094-9c29-29e0989c1a1d,Drip Irrigation Kit,AGR-0087,3513.29,6479.76,roll,True,2021-09-01T09:00:00
e366f76e-01bb-4b12-89e3-a3ebacf86d96,00000000-0000-0000-0000-000000000002,133ce6b9-57b8-4094-9c29-29e0989c1a1d,Pesticide Spray 1L,AGR-0088,285.3,527.54,roll,True,2021-09-01T09:00:00
cdc27fd2-ac6d-4a61-9f00-82f939c8b945,00000000-0000-0000-0000-000000000002,133ce6b9-57b8-4094-9c29-29e0989c1a1d,Greenhouse Net 50m,AGR-0089,723.91,1274.3,roll,True,2021-09-01T09:00:00
15446c91-e271-412f-a45d-c7e4d5cd3a02,00000000-0000-0000-0000-000000000002,133ce6b9-57b8-4094-9c29-29e0989c1a1d,Seed Tray 72-cell,AGR-0090,90.36,205.56,kg,True,2021-09-01T09:00:00
7984bb8a-903a-4d97-9d87-764c832df283,00000000-0000-0000-0000-000000000002,f41fcdaa-7d8d-40da-bb04-14e0d72c1fbc,Floor Cleaner 5L,CLE-0091,297.95,609.77,pcs,True,2021-09-01T09:00:00
c6f727ad-b92d-461b-9993-3290a631f397,00000000-0000-0000-0000-000000000002,f41fcdaa-7d8d-40da-bb04-14e0d72c1fbc,Disinfectant 5L,CLE-0092,313.99,695.74,set,True,2021-09-01T09:00:00
c3256a7c-b886-4192-bfce-03454079660f,00000000-0000-0000-0000-000000000002,f41fcdaa-7d8d-40da-bb04-14e0d72c1fbc,Microfibre Cloth 10pk,CLE-0093,286.31,506.54,litre,True,2021-09-01T09:00:00
7c291bd7-b4c6-4bd2-934f-cbc5fca7bfd2,00000000-0000-0000-0000-000000000002,f41fcdaa-7d8d-40da-bb04-14e0d72c1fbc,Mop & Bucket Set,CLE-0094,604.16,1079.44,pcs,True,2021-09-01T09:00:00
146339ea-a7c8-489b-a2df-fa14465238ec,00000000-0000-0000-0000-000000000002,f41fcdaa-7d8d-40da-bb04-14e0d72c1fbc,Industrial Vacuum,CLE-0095,9001.52,15060.37,roll,True,2021-09-01T09:00:00
5cb997d2-024e-4704-bce4-ceac8e358957,00000000-0000-0000-0000-000000000002,1dcfe9fd-be96-4352-9c06-8a7d048df4b5,Router WiFi6,NET-0096,4452.29,9061.79,litre,True,2021-09-01T09:00:00
47f6d59c-49f2-4d57-8d50-1ebd352191a9,00000000-0000-0000-0000-000000000002,1dcfe9fd-be96-4352-9c06-8a7d048df4b5,Network Switch 24port,NET-0097,6154.02,11886.53,pcs,True,2021-09-01T09:00:00
a7ff40fa-79b0-4ac3-9abc-66b399dabd0b,00000000-0000-0000-0000-000000000002,1dcfe9fd-be96-4352-9c06-8a7d048df4b5,Cat6 Cable 305m,NET-0098,2935.73,4700.1,pcs,True,2021-09-01T09:00:00
33aff7d7-1dbe-4210-af01-5b0e248a45d2,00000000-0000-0000-0000-000000000002,1dcfe9fd-be96-4352-9c06-8a7d048df4b5,Patch Panel 24port,NET-0099,1554.44,3314.58,litre,True,2021-09-01T09:00:00
ff17e11c-7dcc-4f6c-9f58-291256896ee2,00000000-0000-0000-0000-000000000002,1dcfe9fd-be96-4352-9c06-8a7d048df4b5,Network Rack 9U,NET-0100,5336.14,10233.46,set,True,2021-09-01T09:00:00
36bbdbfe-8537-483e-9c36-96c6ec93bc9d,00000000-0000-0000-0000-000000000003,083d783f-be49-4a29-b631-39275b3481a2,Laptop Pro 15,ELE-0001,41828.5,85501.19,pcs,True,2021-09-01T09:00:00
a65cbc0c-df3f-433a-a37f-a44650deedaf,00000000-0000-0000-0000-000000000003,083d783f-be49-4a29-b631-39275b3481a2,Wireless Earbuds,ELE-0002,2183.67,5150.95,litre,True,2021-09-01T09:00:00
7ece1a16-3f14-40d0-92be-b7ea1f1db388,00000000-0000-0000-0000-000000000003,083d783f-be49-4a29-b631-39275b3481a2,USB-C Hub 7-in-1,ELE-0003,1058.28,2222.69,pcs,True,2021-09-01T09:00:00
db004662-ba52-4929-bb75-9c00bf1a1365,00000000-0000-0000-0000-000000000003,083d783f-be49-4a29-b631-39275b3481a2,Mechanical Keyboard,ELE-0004,2988.97,6280.44,set,True,2021-09-01T09:00:00
6105276d-869b-4e00-8106-14aa06599c99,00000000-0000-0000-0000-000000000003,083d783f-be49-4a29-b631-39275b3481a2,Webcam 4K,ELE-0005,4442.54,7978.19,set,True,2021-09-01T09:00:00
0c56b02e-618c-4667-9e74-c04be80d5bb6,00000000-0000-0000-0000-000000000003,5d8b452c-ce6f-405b-a562-a4138493b87b,Mens Polo Shirt,CLO-0006,437.58,879.77,roll,True,2021-09-01T09:00:00
b4cd3b6d-8811-402d-9c4e-48c80c58ee3d,00000000-0000-0000-0000-000000000003,5d8b452c-ce6f-405b-a562-a4138493b87b,Womens Kurta,CLO-0007,525.77,1068.64,kg,True,2021-09-01T09:00:00
ebda3fd8-fe10-4f44-aefa-20e53d198872,00000000-0000-0000-0000-000000000003,5d8b452c-ce6f-405b-a562-a4138493b87b,Denim Jeans,CLO-0008,683.81,1825.85,pcs,True,2021-09-01T09:00:00
ce975174-feee-4cc8-8f12-ecd116557c27,00000000-0000-0000-0000-000000000003,5d8b452c-ce6f-405b-a562-a4138493b87b,Sports Joggers,CLO-0009,731.21,1462.89,roll,True,2021-09-01T09:00:00
8c417c71-eb82-4dbc-a0ca-764f1fcea7da,00000000-0000-0000-0000-000000000003,5d8b452c-ce6f-405b-a562-a4138493b87b,Winter Jacket,CLO-0010,2214.91,4046.3,pcs,True,2021-09-01T09:00:00
22a838e8-32a0-4c2b-bd3f-a05974078d0e,00000000-0000-0000-0000-000000000003,84328d0a-91a8-4ffb-9477-ed2fc5866d00,Microwave 20L,HOM-0011,4945.14,8929.77,pcs,True,2021-09-01T09:00:00
de23341a-1818-4566-95e9-37a6927002d2,00000000-0000-0000-0000-000000000003,84328d0a-91a8-4ffb-9477-ed2fc5866d00,Air Purifier,HOM-0012,8965.8,15002.88,set,False,2021-09-01T09:00:00
90cd1bcf-6e90-4742-8acb-e8071474108b,00000000-0000-0000-0000-000000000003,84328d0a-91a8-4ffb-9477-ed2fc5866d00,Electric Kettle,HOM-0013,793.16,1661.91,kg,True,2021-09-01T09:00:00
34019bcc-b158-475b-8c84-db33f9f1767a,00000000-0000-0000-0000-000000000003,84328d0a-91a8-4ffb-9477-ed2fc5866d00,Ceiling Fan 5-blade,HOM-0014,1531.24,3080.42,pcs,True,2021-09-01T09:00:00
efbe6cb8-c319-4d98-aad1-c9e5c1498c55,00000000-0000-0000-0000-000000000003,84328d0a-91a8-4ffb-9477-ed2fc5866d00,Water Purifier RO,HOM-0015,7927.19,17668.62,roll,False,2021-09-01T09:00:00
c826ab84-6113-4055-bbf9-df3ea8934b15,00000000-0000-0000-0000-000000000003,417aeb58-04a4-4887-8da9-4af651ed4230,Office Chair Ergonomic,FUR-0016,6627.51,11782.36,litre,True,2021-09-01T09:00:00
35581b7f-8487-411f-a431-fc7ceafab5fe,00000000-0000-0000-0000-000000000003,417aeb58-04a4-4887-8da9-4af651ed4230,Standing Desk 140cm,FUR-0017,11638.85,22088.15,set,True,2021-09-01T09:00:00
055f364f-d958-4190-97fb-67de6dc15427,00000000-0000-0000-0000-000000000003,417aeb58-04a4-4887-8da9-4af651ed4230,Bookshelf 5-tier,FUR-0018,3472.85,6417.79,box,True,2021-09-01T09:00:00
9c8c434b-b669-4c38-af51-880a479da455,00000000-0000-0000-0000-000000000003,417aeb58-04a4-4887-8da9-4af651ed4230,Sofa 3-seater,FUR-0019,23258.87,47002.05,set,True,2021-09-01T09:00:00
410fd65d-9c41-4c90-951b-856d8846c8a9,00000000-0000-0000-0000-000000000003,417aeb58-04a4-4887-8da9-4af651ed4230,Dining Table Set,FUR-0020,18662.56,33403.33,set,True,2021-09-01T09:00:00
342b9931-4685-47c1-9e5a-0af3c749d35b,00000000-0000-0000-0000-000000000003,9f369701-d190-4d1a-b436-d82da70b4619,A4 Paper Ream,STA-0021,171.25,355.83,kg,True,2021-09-01T09:00:00
6ebb5b48-ab18-4ff1-a87d-0e3554fa95b3,00000000-0000-0000-0000-000000000003,9f369701-d190-4d1a-b436-d82da70b4619,Whiteboard Marker Set,STA-0022,117.77,250.57,box,False,2021-09-01T09:00:00
e0d9ec22-10fe-41a4-a368-44e1e4c5e5db,00000000-0000-0000-0000-000000000003,9f369701-d190-4d1a-b436-d82da70b4619,Stapler Heavy Duty,STA-0023,387.11,691.96,set,True,2021-09-01T09:00:00
bb4f9326-ec46-4c40-99ac-5993af34b777,00000000-0000-0000-0000-000000000003,9f369701-d190-4d1a-b436-d82da70b4619,File Cabinet A4,STA-0024,844.22,1807.81,roll,True,2021-09-01T09:00:00
6f50961f-40a9-427b-9236-4c53b05796ba,00000000-0000-0000-0000-000000000003,9f369701-d190-4d1a-b436-d82da70b4619,Notebook B5 Pack,STA-0025,189.35,374.63,set,True,2021-09-01T09:00:00
d8f1caca-e51c-42fa-83ca-ca253b219936,00000000-0000-0000-0000-000000000003,c9ace30d-bdff-4567-986e-b067aef52d3f,Green Tea 100g,FOO-0026,165.5,290.23,litre,True,2021-09-01T09:00:00
05e6886d-c622-40c7-9c04-ec77bcfabb42,00000000-0000-0000-0000-000000000003,c9ace30d-bdff-4567-986e-b067aef52d3f,Instant Coffee 200g,FOO-0027,192.69,417.84,pcs,True,2021-09-01T09:00:00
1af181bd-ad83-4d3a-9cbf-2abd1d72ae76,00000000-0000-0000-0000-000000000003,c9ace30d-bdff-4567-986e-b067aef52d3f,Mixed Nuts 500g,FOO-0028,495.23,792.24,roll,False,2021-09-01T09:00:00
6e5d4625-ff74-491e-b32f-45dc7eaa3686,00000000-0000-0000-0000-000000000003,c9ace30d-bdff-4567-986e-b067aef52d3f,Protein Bar Box,FOO-0029,598.87,1012.46,pcs,False,2021-09-01T09:00:00
1e5d2bde-c08f-4303-8dfb-72fa62f8895f,00000000-0000-0000-0000-000000000003,c9ace30d-bdff-4567-986e-b067aef52d3f,Mineral Water 12pk,FOO-0030,172.37,315.6,pcs,True,2021-09-01T09:00:00
4cce66f4-260a-4a5a-a375-324edf79cf75,00000000-0000-0000-0000-000000000003,50211894-dac6-4430-80dd-6a91819b58a5,Vitamin C Tablets,PHA-0031,88.63,160.17,pcs,True,2021-09-01T09:00:00
ff0883fc-7eb1-403d-b66f-3e90fe3fb378,00000000-0000-0000-0000-000000000003,50211894-dac6-4430-80dd-6a91819b58a5,Paracetamol Strip,PHA-0032,17.68,41.31,kg,True,2021-09-01T09:00:00
e3f23f6e-bee9-4375-9be6-7d3d05f7d62c,00000000-0000-0000-0000-000000000003,50211894-dac6-4430-80dd-6a91819b58a5,Hand Sanitizer 500ml,PHA-0033,103.33,195.38,pcs,True,2021-09-01T09:00:00
eee40ac0-c6bd-4bbe-814d-23e15b5f02ab,00000000-0000-0000-0000-000000000003,50211894-dac6-4430-80dd-6a91819b58a5,Digital Thermometer,PHA-0034,355.99,760.85,pcs,True,2021-09-01T09:00:00
d660be77-b446-4aa1-8ba2-c4341f4dee36,00000000-0000-0000-0000-000000000003,50211894-dac6-4430-80dd-6a91819b58a5,Blood Glucose Monitor,PHA-0035,2030.38,3140.31,set,False,2021-09-01T09:00:00
ecb83070-4633-40fa-8760-2679a9403ef6,00000000-0000-0000-0000-000000000003,fd540a9d-5b26-4549-bf5f-e39264a6c375,Engine Oil 5L,AUT-0036,969.06,1942.08,pcs,True,2021-09-01T09:00:00
d9b4731b-5b55-4da9-be81-77804875c9dc,00000000-0000-0000-0000-000000000003,fd540a9d-5b26-4549-bf5f-e39264a6c375,Brake Pads Set,AUT-0037,517.55,1057.95,pcs,True,2021-09-01T09:00:00
fa1a24fa-fb96-4f2f-85c5-91099a50c7ff,00000000-0000-0000-0000-000000000003,fd540a9d-5b26-4549-bf5f-e39264a6c375,Car Battery 65Ah,AUT-0038,5054.83,7176.88,litre,True,2021-09-01T09:00:00
