id,sale_id,product_id,quantity,unit_price,discount_pct,line_total
63650748-0eac-4f56-9fcf-7ade946339b2,5318fc2a-9127-45d0-be44-f2ac14d76e0d,fed134d3-7744-4a01-9063-4716a7e69335,2,1894.12,0.0,3788.24
676c012e-7d4d-495e-a999-6ce6c7b2b5d9,db52140b-d294-4757-9ddb-c145296bd72b,f98ee275-ada0-4dcc-950f-4a26864725bc,12,1814.71,0.05,20687.69
9075fe05-c2c7-417c-8c6b-5f02104dd0dc,db52140b-d294-4757-9ddb-c145296bd72b,aeafadbc-61a0-4dcb-bfac-8056a9cb79ff,6,1357.76,0.15,6924.58
89cceb9c-52c8-4554-b877-60719c9b01b0,cdabaa10-40b1-4a49-907b-f1427f16ffba,c098f9e5-c213-4ef6-bea2-517e5afff6a1,20,13588.47,0.1,244592.46
5f2c9c85-dcc6-46ab-93cb-d624e60b46ba,cdabaa10-40b1-4a49-907b-f1427f16ffba,ad2f5425-1c3e-4338-a80a-c8f5895bed59,7,4025.8,0.1,25362.54
9053c9c7-20cc-4907-81ad-96e66d239509,3297243a-f30e-4179-a9a2-7637e98ed87d,eee40ac0-c6bd-4bbe-814d-23e15b5f02ab,12,729.79,0.05,8319.61
91b8fe5b-fd07-4d90-a1f8-a8944c18868f,4a1cc9d8-27c0-48b3-a811-45c29117ba35,23554f24-8ab0-477e-97f2-40f9e2e9d2ee,19,562.71,0.0,10691.49
031c2425-891d-40e1-9dba-f66190159d1b,4a1cc9d8-27c0-48b3-a811-45c29117ba35,58f743f3-4320-4cea-a592-1c4e32c5a48e,19,1294.26,0.1,22131.85
ca7f90f0-286f-4f30-82d2-0d30580e699a,a7c62b2d-25dc-4e06-a279-e40d33b1b86a,e684455d-3e26-40f5-ba9e-95fd0a57c1e0,3,1055.44,0.1,2849.69
6252e396-b43f-485b-a5e2-fed28201a0c5,a7c62b2d-25dc-4e06-a279-e40d33b1b86a,ee2f94ca-5305-4a9e-91ee-cf8fcdaca02e,7,914.29,0.0,6400.03
afe12bc7-828f-4bcd-b3ae-2e754ac4e545,910eacbd-98e2-4968-8c6d-dc0f9b4a7e94,a06f1df5-be73-410d-8c85-d463df710286,10,1122.71,0.1,10104.39
4ead2f13-2fbe-4fae-a789-400dac0486f5,910eacbd-98e2-4968-8c6d-dc0f9b4a7e94,47f6d59c-49f2-4d57-8d50-1ebd352191a9,17,12602.3,0.0,214239.1
3cedc17a-a5ef-4dd5-8b18-f9aa7a5a788b,8dd022eb-98bd-4ee1-b7eb-41aea59437e9,729693d7-2960-451e-86e5-257f31d0ac51,19,1826.2,0.05,32962.91
46bf332c-4abd-45ec-abd5-ad3940b397ae,8dd022eb-98bd-4ee1-b7eb-41aea59437e9,f0541c66-02a9-4f29-8b7b-978bd961c099,5,1416.83,0.0,7084.15
6e9715d3-4176-499e-b900-c88b117de671,8dd022eb-98bd-4ee1-b7eb-41aea59437e9,80fff6c2-4945-4865-b9c2-cff28f93effc,6,381.04,0.0,2286.24
7fe0b5ae-14e6-4d19-a0df-7afe1bea4cc8,7b16a762-075d-4867-a737-465c06054cce,d0419f61-bff9-4cce-89cb-8694555f3dc4,5,2513.62,0.0,12568.1
a3df42e7-b34c-402c-b1df-cdda4d9c1e38,83517756-b489-4b39-8baa-41e64eb8dbf8,2050438c-a5ff-41b7-b24d-813cd2719c36,12,3157.89,0.0,37894.68
bb09ebfd-b465-4dbe-9aa7-c8c2cb8d991f,83517756-b489-4b39-8baa-41e64eb8dbf8,3cefe427-0919-4c54-ae48-03774fc99c60,14,3034.07,0.05,40353.13
57d5afe9-62e3-41d9-ab77-8dfb7ed69878,83517756-b489-4b39-8baa-41e64eb8dbf8,67684a4f-747f-43d6-be4f-3869d718aada,2,1375.49,0.15,2338.33
6b9e9d43-0620-427a-8f58-cae7e7661041,fdca01bb-6795-4628-a88f-50a2e28e2aa3,374db197-cf73-48e6-b713-f9f48456b58b,7,1930.81,0.1,12164.1
16c85482-18c4-49da-a506-9577382163c8,fdca01bb-6795-4628-a88f-50a2e28e2aa3,6cab6d05-199b-4733-801f-a41bf2896231,9,2405.79,0.0,21652.11
7cd15f99-8e16-459d-802e-091dd343095b,fdca01bb-6795-4628-a88f-50a2e28e2aa3,38b11d32-c043-40ef-b693-ab2a60ae5318,1,8987.26,0.0,8987.26
90ab23bb-565c-4d70-8037-956c69c20e2b,fdca01bb-6795-4628-a88f-50a2e28e2aa3,994ec596-4ee2-4dc9-bd25-dff39bf77520,7,15873.69,0.05,105560.04
f469e63a-5c15-499a-a958-1b7991b87242,faa15478-412a-4e9e-8fd8-3840aa8fca06,a2b9d406-2a48-49a3-9a4d-fd0154fb93f0,14,3464.18,0.05,46073.59
6d7772ac-9335-481d-a6bd-ef4fd9e241d8,faa15478-412a-4e9e-8fd8-3840aa8fca06,b4617aaf-834d-41d3-a2f3-c92322c625ab,5,330.79,0.1,1488.56
907bc4b8-d183-469c-bc12-2eba03e5d3f9,4a4781bf-d582-4ae3-b65e-3262e24d8eda,22a838e8-32a0-4c2b-bd3f-a05974078d0e,11,9492.48,0.1,93975.55
c6e6ad0c-1339-4357-91ee-a2d17bdd2dd3,4232d66b-b928-4979-9aa6-0999eaebdbe7,a309c1dc-5aa3-4dbd-b16e-08fef8debb43,20,1646.32,0.0,32926.4
1b65ac2a-f093-4228-ab6f-583f638040ce,f3fa25ed-dc35-44cb-9003-9f257832c10e,7dff0732-937d-4b44-b66e-e7e97c0993a5,14,6115.75,0.15,72777.43
57a27c75-0161-4b2f-8d30-ce2e2b5f17cf,f3fa25ed-dc35-44cb-9003-9f257832c10e,2c02c0be-d80b-4095-915c-0b5a0400b506,18,2093.07,0.1,33907.73
32bf5b72-4cc3-4bc5-ae26-da9f81693b4e,f3fa25ed-dc35-44cb-9003-9f257832c10e,a041a7be-5532-45cd-a918-2db954a57ac1,18,169.88,0.1,2752.06
9b4ffbf6-6747-4150-bbe2-a51dab0a2196,f3fa25ed-dc35-44cb-9003-9f257832c10e,a7c78358-cfd6-42ae-8abf-d274b0635e4e,20,366.82,0.0,7336.4
2915820a-c860-480f-8899-98879921367a,f3fa25ed-dc35-44cb-9003-9f257832c10e,e5bbbba8-1298-4abc-9a8b-ef824b3e89bc,9,749.89,0.05,6411.56
089c3d7b-c363-4fc0-8f19-f1519b0d8823,dd33d48c-282e-4cbb-8fd2-19db54075a36,869aae43-f41e-49ba-b987-ab0927338a32,4,303.78,0.05,1154.36
fe0c6ad9-2cdc-402f-be7d-2974b48829cf,dd33d48c-282e-4cbb-8fd2-19db54075a36,2050438c-a5ff-41b7-b24d-813cd2719c36,7,2888.54,0.05,19208.79
18e68a5e-0ccb-421b-b4be-7d2228608aee,dd33d48c-282e-4cbb-8fd2-19db54075a36,4cd8f5fe-053c-4cfe-814a-930270b03924,1,721.17,0.05,685.11
b40fe498-a1d4-4938-b36d-f41a3ce27247,1a91d19d-ed9a-49fa-b136-c2541dc34085,85a27422-3d2d-415f-a2ed-46b9c2024e8a,17,418.7,0.0,7117.9
9f69a4a0-0d40-452e-aa10-fac9c60226c8,1a91d19d-ed9a-49fa-b136-c2541dc34085,a7ff40fa-79b0-4ac3-9abc-66b399dabd0b,7,4779.89,0.0,33459.23
8e4ceda6-4068-4d02-80ed-336ad5b65e28,1a91d19d-ed9a-49fa-b136-c2541dc34085,fed134d3-7744-4a01-9063-4716a7e69335,1,1627.25,0.1,1464.53
44b0b911-bb97-4238-bf4b-ecf8a25f31c5,1a91d19d-ed9a-49fa-b136-c2541dc34085,a704fc2e-b4e7-4ca4-b48f-749a867e4173,17,849.91,0.0,14448.47
bfc198ac-9e1f-4d26-8887-9bb4b4f56ab1,315475da-9fcd-47dc-a342-4f6315fd2322,0257b008-13d2-4282-9e0c-4cc89e42e37d,5,128.57,0.15,546.42
17e3676c-2ce0-4e8d-bc5d-ecc572cd7529,315475da-9fcd-47dc-a342-4f6315fd2322,14734e34-9f7a-4207-b247-5d966fc8612f,18,14210.49,0.05,242999.38
8a2aa8a9-48ca-4d4e-afe6-3735078fa6d3,c12e0b60-1cf4-4cfe-aeb7-38b0be13fdde,68adf499-c0ed-430f-8ee8-66b9d08b1175,2,714.12,0.05,1356.83
9e1fe7b2-1445-452a-8963-d7dbd067a5dc,57bb5f8f-f299-4f55-b939-bda44809e41f,f5fc8474-0f63-4350-ad4d-3e05cbe1291b,7,3124.04,0.05,20774.87
7374a24a-eb9d-46de-912e-3c351556e6ab,57bb5f8f-f299-4f55-b939-bda44809e41f,437d7316-d30f-49da-b174-1510f133a8ae,4,43188.67,0.05,164116.95
f2d01e9f-b2fd-4fda-bfa0-51e3574cb0d0,57bb5f8f-f299-4f55-b939-bda44809e41f,616347f8-352e-430e-a925-3da822f2fb86,10,517.91,0.0,5179.1
43c05df4-8a3a-4495-8b35-6562ee6d86ca,1556d3bf-acac-4df5-a1b2-51d0ecc0da01,5cb997d2-024e-4704-bce4-ceac8e358957,15,8425.65,0.15,107427.04
083b1a1e-19ec-42cb-8009-8cf8f8088ec8,1556d3bf-acac-4df5-a1b2-51d0ecc0da01,ff17e11c-7dcc-4f6c-9f58-291256896ee2,2,10417.09,0.05,19792.47
2959bd86-ed9c-4b1f-9291-4f295310b698,1556d3bf-acac-4df5-a1b2-51d0ecc0da01,e259aa2b-f987-4681-9d87-a00ba94312e3,4,397.15,0.05,1509.17
8b428a63-b296-4bae-9836-26edb5dc8275,1556d3bf-acac-4df5-a1b2-51d0ecc0da01,eba20569-8673-43b9-b7b0-b4d93a0ca3c1,4,3344.67,0.0,13378.68
531b7c15-9047-4898-a611-acc782783a0a,0d4ec487-d07e-4070-88b1-97f5e724750e,778f3133-33ce-407c-8d4d-5bbc4f2f1768,14,568.4,0.0,7957.6
205e92ee-5376-4021-8429-424a9f4dc70e,806a5c48-f83b-463e-9269-7ea03b4020ff,451a830b-74c3-4c82-b3e3-35a007108fd5,3,66013.72,0.0,198041.16
4955066f-d98e-42d1-9ad6-8e61da9800d1,806a5c48-f83b-463e-9269-7ea03b4020ff,51f7c243-3b83-415a-a943-0a9a6431ce7d,1,7494.08,0.0,7494.08
c7ea8473-71bf-4e4b-b5de-352af6945539,cd5d015c-1b7b-497e-b2f6-23efb417041a,168ba32d-8e42-491c-9b74-57ef541328c4,10,1129.69,0.0,11296.9
b89f6cdd-7c6c-4d78-a3ca-74a4c6613c96,cd5d015c-1b7b-497e-b2f6-23efb417041a,f7aca668-829b-4b56-9d65-bce00d23e11b,10,983.99,0.0,9839.9
4060ceb4-ebf7-44ac-b2e6-04e00539c4ce,cd5d015c-1b7b-497e-b2f6-23efb417041a,fed134d3-7744-4a01-9063-4716a7e69335,17,1624.41,0.0,27614.97
2965f3f6-3119-4008-8b5b-0bead09d26e5,2f6d88d6-c822-44e5-b453-503fd145c7c1,e79253ed-3a72-4a75-a245-459ee1fc1e1d,9,9956.94,0.05,85131.84
870a87f5-173c-4af7-91b6-107c2bb4b118,2f765b0b-1d07-4c89-8602-ff34266bfaeb,00838c15-5890-4bdb-bd1a-420d14f3d80a,4,812.36,0.1,2924.5
162f1c5c-6447-44c5-b684-ca26266cbc58,29cf3e82-8356-41ad-8d19-6e13dff0034f,58a47ebd-7b4d-4e0c-b52a-1fe0fc047592,11,1281.09,0.0,14091.99
e788e924-e00d-429e-b52f-a8470732cb65,ccd2f114-925f-476c-8342-edcbc1405aa1,f223efa7-fbe6-41a6-9dcd-04d5ebc9135d,10,199.91,0.1,1799.19
0f1a6e97-404b-4c2f-baff-20d71f2e26b8,31a2f608-a8e3-4183-8972-8e3d48a1be9e,aa63b223-d704-44e5-b908-82702ec69f85,6,616.85,0.1,3330.99
84688347-636c-43be-84fa-e9efaad95539,fb014be8-341e-4974-87b3-88b7647f0d07,6ee3aef9-d63c-4ecf-87d6-e76c2a6a268d,4,579.93,0.15,1971.76
7fa93189-8830-4d9d-b6a9-aa805258b4aa,25834458-d435-45f7-b365-b30a371def15,5a793d9e-2e0f-4408-91a2-ec4759f3124f,4,9101.71,0.0,36406.84
2c4fbe65-1c82-4f39-b648-90a73e80389e,1c474687-1042-424b-9bf5-aa5ed2931f67,5d9bf8bc-47e8-480b-9014-1cd9fc45a9c4,11,890.59,0.05,9306.67
86e515c1-73d0-45d6-8ede-2ae24f950639,d6ca09c3-7630-4bb6-9600-624761b0aa3e,7984bb8a-903a-4d97-9d87-764c832df283,16,620.75,0.05,9435.4
d7deaaa2-11c1-4bb5-855f-b1aa36c26d8d,d6ca09c3-7630-4bb6-9600-624761b0aa3e,146339ea-a7c8-489b-a2df-fa14465238ec,17,16112.27,0.05,260213.16
e20e68db-f7f7-4f2d-a3f8-270e9eaeba14,5f6ae735-c848-45dd-b05f-372a5b6cf32a,4cd8f5fe-053c-4cfe-814a-930270b03924,15,713.15,0.0,10697.25
7d520074-e791-4212-9494-43fbc29a2091,5f6ae735-c848-45dd-b05f-372a5b6cf32a,67684a4f-747f-43d6-be4f-3869d718aada,13,1262.21,0.05,15588.29
ec6208a0-c5d0-4100-af68-f94cc3eb3ebc,5f6ae735-c848-45dd-b05f-372a5b6cf32a,ff2cfcfe-80d1-4c3b-89e6-cae01de39929,17,728.05,0.0,12376.85
97250545-6bad-4dd1-92a7-410c98c63031,435e6f8d-1a0a-46db-a928-f62c2c0aedc9,342b9931-4685-47c1-9e5a-0af3c749d35b,16,373.74,0.15,5082.86
9cca6c4d-4dfc-49b7-8747-d2f54f7f5c5c,798b8cf0-4439-424f-b59a-de47e75ba2d9,8dcf7b02-2406-43bb-8a6a-998d4df436f8,14,824.84,0.15,9815.6
93ec6c42-400b-4068-9a25-7c932cb1d379,798b8cf0-4439-424f-b59a-de47e75ba2d9,f8e1ed7d-720a-4c72-8d8b-69736c725d37,14,43.2,0.05,574.56
a22af829-2768-4af1-9c24-9f69bbd6f7ce,798b8cf0-4439-424f-b59a-de47e75ba2d9,0709044b-f6f6-40ec-8665-2a4af08a9225,20,7628.67,0.0,152573.4
49439acc-fbe9-476f-96bb-30ce304100a1,36a51849-bf53-47fc-af74-0bc9329822a2,5a793d9e-2e0f-4408-91a2-ec4759f3124f,18,10157.83,0.0,182840.94
0e35b9a5-5002-4e1e-abc4-dbcd68f0cca0,36a51849-bf53-47fc-af74-0bc9329822a2,20fceb67-8e83-4614-88dc-e8dd306d36b4,19,19576.3,0.0,371949.7
b7403275-f53e-4f03-a20d-be9a3a28f978,36a51849-bf53-47fc-af74-0bc9329822a2,6d3d8f6e-12ca-4780-a42d-ca47215411e7,4,352.32,0.0,1409.28
3fe3b23e-e5c7-476c-bb91-2ef0e8f0043b,36a51849-bf53-47fc-af74-0bc9329822a2,c60b7484-6afe-4af4-8ee3-2415ae29ef8f,17,346.88,0.0,5896.96
0e46cf22-ae8a-4224-a168-3ceb3cc5b728,f010aa02-6f59-4dca-ae61-e1d21a82e2ac,58f743f3-4320-4cea-a592-1c4e32c5a48e,3,1304.09,0.0,3912.27
4480d492-46ac-4779-b568-3154efa28a2c,f010aa02-6f59-4dca-ae61-e1d21a82e2ac,95d1ea10-3387-487c-b9e0-a8e01e78b892,18,1260.27,0.1,20416.37
2621c2ff-df79-45ce-a93b-6dd0d511690f,f010aa02-6f59-4dca-ae61-e1d21a82e2ac,96234a43-181f-4a91-8bfa-4e50782f0bb2,17,4053.72,0.0,68913.24
a136b98a-ec81-481c-8161-4030b79e947a,81017cb3-9e4e-47e9-9412-52e230daa2ad,aeccf1b7-3de3-4aae-8d4b-ffe77f212bfb,9,1746.64,0.0,15719.76
ed0071c7-9712-4411-82ae-fc7e277c3ff6,81017cb3-9e4e-47e9-9412-52e230daa2ad,9732d3ea-4429-460e-aba3-60137c8fe47a,8,1453.23,0.1,10463.26
65e6cb4c-e542-4951-a885-c3d0127dcd43,81017cb3-9e4e-47e9-9412-52e230daa2ad,ffaeda83-1622-469b-abf3-ee76b852e44d,13,2686.63,0.15,29687.26
3ba355ea-6474-4f8b-addc-d75954c83bbe,66a7d21d-9c2c-4244-ab94-278f65f4ea05,8fc720f7-df51-4878-a361-6730372ad7f6,15,164.99,0.0,2474.85
476acc7f-ca78-4900-ae07-6c9e5c06b4c1,efa41b35-eb4e-478b-8b37-2a66b52c512c,088cc24b-3a3a-465f-ad62-04703b90faab,17,21397.57,0.15,309194.89
07694d55-e410-4e13-829c-69ae65e9e7aa,efa41b35-eb4e-478b-8b37-2a66b52c512c,c3256a7c-b886-4192-bfce-03454079660f,4,491.76,0.0,1967.04
1cb2722b-4ee4-469d-a00f-393204de50e6,785f3ce8-9f22-4187-a43a-5ccbf1206d80,7dff0732-937d-4b44-b66e-e7e97c0993a5,20,6152.16,0.0,123043.2
50e056b3-ada3-4612-a370-5ec0763643a4,785f3ce8-9f22-4187-a43a-5ccbf1206d80,fed431d2-bca8-41f0-8541-b746582a4a15,15,180.08,0.1,2431.08
99014961-e9f6-415f-808b-a2dace27a6ab,7d2787c9-b4c7-4193-9656-66c5dd9c36fa,c0c5bab9-e34d-4587-b949-2136a4132600,6,283.14,0.05,1613.9
51f701e0-ce33-4590-8f62-d63e036ba2b1,8c0f7eb4-e672-46c5-b0cc-97dd5b30982a,1831f8b6-38a1-4bef-be90-cf517a3496ee,11,2544.1,0.15,23787.33
41b7de0c-e419-4eab-9174-c36e5b9af24f,288f1c77-b225-466c-85cf-b8aa519e0fbb,2ed0ec87-124f-46cc-9a55-8894981c7536,7,1582.53,0.0,11077.71
8120554c-54ad-447f-83c6-911a2eff367a,288f1c77-b225-466c-85cf-b8aa519e0fbb,a309c1dc-5aa3-4dbd-b16e-08fef8debb43,5,1722.58,0.0,8612.9
25f8a6d5-ac2d-4298-b9fb-07cc3d9991ee,dc21c4ba-2169-4583-b1b7-58c86f80f166,a230a510-f18a-4dbc-97c2-6493da50dc95,4,4675.31,0.05,17766.18
9ab23eb0-0c7f-4acb-ace5-97c2300f3fda,dc21c4ba-2169-4583-b1b7-58c86f80f166,3ccf62ed-4118-4f50-a69b-a839d02609f4,14,1633.02,0.0,22862.28
115f923d-7d90-425f-b651-22b376c70aa0,a791bef7-7c43-49c7-88fc-e7f46e42ec07,f56c4221-4aa1-46d0-b124-8d9820a24955,12,1910.71,0.0,22928.52
342e8eaf-5da5-4a85-91ca-48a4fe3ac28d,a791bef7-7c43-49c7-88fc-e7f46e42ec07,3ccf62ed-4118-4f50-a69b-a839d02609f4,12,1631.49,0.1,17620.09
f95b893b-c550-46f9-9873-c3a9a47736f2,b738e78c-b316-4776-9a13-27d7175b02a9,2defa1c3-d5dd-466a-8ac5-9d631e118409,9,2559.59,0.0,23036.31
74b1a559-80ca-4f56-b678-017640d63ef1,dd662d24-d0d6-468f-88ea-444dd44b172e,31458971-3a9c-421d-be7a-1002af4bf4c9,5,850.23,0.0,4251.15
8aa7bae7-50f1-4ca9-9a78-bd15d542d94c,102da4c8-812b-40b9-8150-c7c2e6c114f4,fb0c89b5-9e5c-4ad9-a903-a60bd28b92ee,14,4130.66,0.0,57829.24
1391a9e3-1e32-4953-becf-b32282b5a630,102da4c8-812b-40b9-8150-c7c2e6c114f4,7dff0732-937d-4b44-b66e-e7e97c0993a5,9,6053.35,0.0,54480.15
5b0d4037-abad-4ed2-a425-0fd3f9daa7ad,102da4c8-812b-40b9-8150-c7c2e6c114f4,58a47ebd-7b4d-4e0c-b52a-1fe0fc047592,6,1300.49,0.0,7802.94
51384f53-641c-4c2d-a5bd-9d06aab655e7,102da4c8-812b-40b9-8150-c7c2e6c114f4,e93ea70c-701d-4843-b874-8a06903856e2,2,1103.4,0.0,2206.8
8efe8371-a560-4076-8ab5-384e8f954f56,04bad1b4-c9a9-4387-bfc1-d32d6b885313,85a27422-3d2d-415f-a2ed-46b9c2024e8a,19,375.55,0.0,7135.45
343c9617-de71-4900-b19e-ff0954abf782,04bad1b4-c9a9-4387-bfc1-d32d6b885313,fed134d3-7744-4a01-9063-4716a7e69335,10,1664.3,0.05,15810.85
dfef7d77-9171-45d3-99b7-cddc7dca04bb,e6d1e426-87ed-4b8c-94d7-eade27a8471a,e93ea70c-701d-4843-b874-8a06903856e2,4,971.0,0.1,3495.6
57d4f60f-fcd0-4644-8a82-b2a558aff624,e6d1e426-87ed-4b8c-94d7-eade27a8471a,9d41a7c0-7270-4cba-b4a8-440ae0580451,2,1836.13,0.0,3672.26
523c784d-cd39-407a-9764-768ef1d890d8,33969f50-489b-49fd-a801-15daa177d174,8c9fb99e-40cd-4fe2-a980-02ec36269a99,1,2344.52,0.0,2344.52
36f147b5-458b-4de9-855d-2b33ba772dff,73142038-e42e-4cf3-b3e6-72af06e59db6,6f50961f-40a9-427b-9236-4c53b05796ba,12,364.13,0.0,4369.56
8e4e6cf4-94a5-4b06-9c0d-acb444c9f193,73142038-e42e-4cf3-b3e6-72af06e59db6,b04aea23-a41f-4195-9bfd-210e16ee93f2,15,6114.08,0.0,91711.2
3c55124b-1f0b-40de-a8d6-f2a6759ce68a,73142038-e42e-4cf3-b3e6-72af06e59db6,c826ab84-6113-4055-bbf9-df3ea8934b15,19,11915.84,0.0,226400.96
48651fa6-fac7-4e2e-847a-c4a8561b00fd,73142038-e42e-4cf3-b3e6-72af06e59db6,819b3f6f-d7fb-4218-939a-691e3cdb4b50,4,1002.25,0.0,4009.0
12e1d800-c299-4304-b578-eb618de2b12d,15a3a6b1-7af9-46c4-82a6-dcdc53eac1de,5cb997d2-024e-4704-bce4-ceac8e358957,10,8456.53,0.05,80337.04
192760d5-bb00-4779-8979-fa161a782641,15a3a6b1-7af9-46c4-82a6-dcdc53eac1de,146339ea-a7c8-489b-a2df-fa14465238ec,9,14333.64,0.0,129002.76
db8ba8e4-89c9-4baf-b64f-b63650dff7b9,15a3a6b1-7af9-46c4-82a6-dcdc53eac1de,a6554f7a-700f-410a-a605-462abe79814a,2,2930.78,0.05,5568.48
426c00bc-4cb5-4b4d-ba00-e5339ff3714a,15a3a6b1-7af9-46c4-82a6-dcdc53eac1de,dc9a1aa5-fde8-4582-b113-bd697b75593a,15,2717.81,0.0,40767.15
d813a1f0-8692-4a5d-86b0-3a43ddc50fcf,22c8ca68-ed6a-4c83-acc0-a88f56d8f248,17e6d579-beb4-4588-b8a0-bb101da944ac,10,903.3,0.1,8129.7
e23061f7-94e4-47a7-bbd8-f1dde1ef5ec3,22c8ca68-ed6a-4c83-acc0-a88f56d8f248,dc8bc93d-6732-47e7-8a18-d2bab937e0a6,12,4912.87,0.0,58954.44
dd7f679b-8cd8-44c1-aff9-d835774579ce,27048641-d1da-4f1a-bc85-d4163faa83c3,e684455d-3e26-40f5-ba9e-95fd0a57c1e0,20,1025.67,0.05,19487.73
f09f739a-78f3-4c75-85c6-99f249f2df67,27048641-d1da-4f1a-bc85-d4163faa83c3,e5bbbba8-1298-4abc-9a8b-ef824b3e89bc,6,779.07,0.05,4440.7
464ecf2c-e176-4519-8990-bb374b661bc8,da344209-2947-4ff6-b02a-ff764329ab74,0b81ca2c-e22b-4b02-955e-9b6498730fe8,13,1007.1,0.0,13092.3
cc362956-c002-4be2-9790-169415aad0a2,da344209-2947-4ff6-b02a-ff764329ab74,e5d3c72d-3d83-493b-8dfd-4540d5d9811d,16,641.7,0.05,9753.84
d643168d-e372-422a-9563-dc206cb18d5f,e779175b-f762-4ee9-9750-fcbc76c875a1,80f1d921-3b1a-4053-9142-e3d9613bd2bb,10,7452.84,0.0,74528.4
23d51e54-b458-4eab-9db0-21d62350c8f3,cd5adec2-27ea-4540-bbe5-edcacae8a8d8,30d7276f-364f-4360-ac7e-3f10f5f66222,17,986.19,0.15,14250.45
39e56c06-1927-4d51-b43d-f85ca03607c4,cd5adec2-27ea-4540-bbe5-edcacae8a8d8,374db197-cf73-48e6-b713-f9f48456b58b,16,2085.56,0.0,33368.96
0f614516-1faa-43df-b398-88bea07de45b,cd5adec2-27ea-4540-bbe5-edcacae8a8d8,9fad937c-bba8-47c5-82de-3ebdfe76cc0d,8,2860.05,0.0,22880.4
9d1596e1-d9ff-4b36-8954-1b69bf617512,cd5adec2-27ea-4540-bbe5-edcacae8a8d8,e726516f-6d38-492e-bf70-30b475b7822b,5,1354.71,0.0,6773.55
8d4e6ed2-03da-48db-9415-b03d8da20951,9c82d987-08d6-4625-811e-ed0cbb397463,46f75803-1997-463e-a25a-5b9d15009687,9,12187.46,0.0,109687.14
d7ad022f-2cf3-4860-aebb-3e718e75cb2b,d428b3d9-f18f-4741-8459-0fb81ff11a58,79f083f3-ec93-412f-8f6e-b560ab09afd3,11,9306.8,0.0,102374.8
15a01670-5011-4c10-bd8a-e62b3d29a9dd,d428b3d9-f18f-4741-8459-0fb81ff11a58,cd2baffd-7a49-4d4b-814f-10213646716c,14,160.01,0.0,2240.14
cd513a62-da82-4d83-a2c3-5780be27685b,d428b3d9-f18f-4741-8459-0fb81ff11a58,ac08b04c-2866-45ef-aa72-41e390c55378,8,720.25,0.1,5185.8
5fadc525-3830-4ae0-ba0c-b0befda0c670,d428b3d9-f18f-4741-8459-0fb81ff11a58,45e95b25-0053-4fe3-a4ea-c13ccf3e2124,13,9395.25,0.1,109924.43
714ba80c-b92c-4e45-95cf-4084ef7f52c5,d428b3d9-f18f-4741-8459-0fb81ff11a58,f61f786d-bfbe-4302-9524-3043687e61d5,17,828.08,0.1,12669.62
af0389c9-4c78-4f77-8d75-a160b2054479,dc73c471-f6af-4dce-8c75-15107893a539,8c417c71-eb82-4dbc-a0ca-764f1fcea7da,17,3739.08,0.1,57207.92
63c593bc-ad58-4c07-b0fa-a454d153cbc6,dc73c471-f6af-4dce-8c75-15107893a539,496ffcaf-67fc-4613-9369-456c5db9c167,1,11315.72,0.05,10749.93
31bf762e-2c50-42ef-baac-e991894ef504,d4faeb04-6d84-4d00-90bb-5eda823fa768,5c804b54-c729-49e7-9560-e9ca2767949a,16,711.27,0.0,11380.32
c242e7bc-54ac-4cb1-9d12-949219692671,d4faeb04-6d84-4d00-90bb-5eda823fa768,9c8c434b-b669-4c38-af51-880a479da455,13,46915.76,0.1,548914.39
740ca2c2-5ed8-4698-8d19-55e8eda58f57,d4faeb04-6d84-4d00-90bb-5eda823fa768,05e6886d-c622-40c7-9c04-ec77bcfabb42,16,396.41,0.1,5708.3
95c1d495-5ea6-4da8-8ce0-56ab4b4467c9,4f730231-03f4-4a4f-ad0c-73fe229354df,e684455d-3e26-40f5-ba9e-95fd0a57c1e0,9,970.12,0.0,8731.08
2d748d42-7b04-400e-8750-3fde00e0de84,4f730231-03f4-4a4f-ad0c-73fe229354df,e259aa2b-f987-4681-9d87-a00ba94312e3,13,397.47,0.05,4908.75
3071665e-1ae5-4116-90b8-7f3fbffd38fe,4f730231-03f4-4a4f-ad0c-73fe229354df,ff653d54-683d-418a-9c52-7add77d080c7,3,536.26,0.05,1528.34
58778215-a8b9-4054-bdf5-5ef2190f4a59,40ec3ce8-4466-426d-9dc5-2f8073d6daf1,58a47ebd-7b4d-4e0c-b52a-1fe0fc047592,19,1350.19,0.05,24370.93
1b148656-62d6-41e4-856a-adab6f6d8e06,40ec3ce8-4466-426d-9dc5-2f8073d6daf1,9ea7c217-eace-4875-9bde-db30c286656d,16,1190.32,0.05,18092.86
3ca2cb05-85dd-4f05-bbdd-8f6ad8e93531,40ec3ce8-4466-426d-9dc5-2f8073d6daf1,7b28a0f8-13c6-4dab-9a76-c4590d89acba,17,643.99,0.15,9305.66
eeda5672-4b7a-4a46-84ad-bac5bc3696a4,40ec3ce8-4466-426d-9dc5-2f8073d6daf1,2ed0ec87-124f-46cc-9a55-8894981c7536,5,1638.95,0.0,8194.75
60045dd5-3768-4e2e-aaac-720420618fc4,58ecc670-c08a-4e44-9431-2057e2782ec8,31458971-3a9c-421d-be7a-1002af4bf4c9,7,876.85,0.05,5831.05
