id,company_id,reference_type,reference_id,amount,payment_method,payment_date,created_at
d1f801f9-f7a1-4e71-8eda-e98529cb34bf,00000000-0000-0000-0000-000000000003,sale,c984fd98-661d-48d7-81f4-1be29f03132d,498509.22,cheque,2024-12-17,2024-12-17T13:44:33
9f3419e2-18d2-45f0-abce-63f0347fce4b,00000000-0000-0000-0000-000000000003,sale,a3ad4858-2fbe-4c35-a601-a15ec93a69de,583.27,bank_transfer,2022-08-01,2022-08-01T09:39:54
204370d0-0efb-4c6a-ab61-e25ea503f147,00000000-0000-0000-0000-000000000002,sale,36f46f69-0019-4f6c-b627-c34ef122334e,13137.34,card,2024-10-05,2024-10-05T17:29:26
25dbe0ce-c9d3-4215-aff0-a1e10b7b63fa,00000000-0000-0000-0000-000000000003,sale,0e3e2849-254d-4da6-9a7e-191904a846f8,1988630.3,cash,2022-04-18,2022-04-18T17:40:34
aab10a40-5e06-4472-9e9a-4ddf7378adad,00000000-0000-0000-0000-000000000003,sale,7aadbe62-408f-40ba-aec0-766ea0593bb6,56465.46,cash,2024-01-09,2024-01-09T12:40:38
867b1006-2c4a-4681-a5f3-4d48b892a66b,00000000-0000-0000-0000-000000000002,sale,4d6d6fa9-4a20-4f3f-a727-77577bdb4762,19634.1,card,2024-07-24,2024-07-24T15:16:11
8fbbfa0d-8e23-45e9-bd59-ffe306ddc5b3,00000000-0000-0000-0000-000000000002,sale,e9de5398-e981-4d14-a760-3775bc370725,121301.24,card,2024-09-03,2024-09-03T16:08:42
8fa1a6ad-ba16-491f-a984-c58db36d4943,00000000-0000-0000-0000-000000000001,sale,1909a658-7858-4418-a9ca-ba0ea5611a2a,4357.44,card,2022-10-10,2022-10-10T18:27:13
97d98403-d098-42a1-b7cd-9e552d11f445,00000000-0000-0000-0000-000000000001,sale,34fe22ba-6f63-4ff9-ad9c-5e59b2d3410e,16879.56,card,2024-04-05,2024-04-05T13:05:35
57ede802-c705-40cd-b6b0-591d73e69b1e,00000000-0000-0000-0000-000000000003,sale,f1175348-2cd0-45f0-84fb-5072c7eaf9f4,15611.27,cash,2022-11-10,2022-11-10T15:43:20
77e7dc20-afdf-4d48-b352-125534424e46,00000000-0000-0000-0000-000000000003,sale,3e6b521f-3309-46d6-a290-ff4087b2e543,12954.39,bank_transfer,2022-05-28,2022-05-28T18:37:32
d54c646a-c290-42d1-a7f8-c7c98fb80add,00000000-0000-0000-0000-000000000002,sale,4510b98d-2b81-4ae0-beb6-34bd069d64ef,1206.73,cheque,2024-08-14,2024-08-14T18:35:58
09049331-c618-4e7e-a5ab-b384e9886381,00000000-0000-0000-0000-000000000001,sale,fccdc9fd-da43-4248-a0aa-863e4efbbf72,16287.94,bank_transfer,2024-11-03,2024-11-03T09:04:55
9d8a33f4-e6f1-4d03-901e-c39f294d922c,00000000-0000-0000-0000-000000000003,sale,55165455-b1d0-4930-857e-fe0e15b7ee06,133860.95,cheque,2023-06-16,2023-06-16T13:31:42
11b8ae39-da53-4818-aee9-30b2395a336c,00000000-0000-0000-0000-000000000001,sale,aff7e82c-d916-4c85-b92b-6fd862e6c20f,18819.82,card,2024-03-11,2024-03-11T17:45:35
700bc465-cafd-49ce-ab83-c0688c0330ac,00000000-0000-0000-0000-000000000002,sale,f8ded32e-49e0-4f88-bb3e-34072530daa7,1179.06,cheque,2023-10-17,2023-10-17T12:44:54
79483016-d530-471f-9bd3-ddaf9d164b27,00000000-0000-0000-0000-000000000001,sale,b51e4761-e847-462a-8023-8dc22b6e31eb,142232.82,cheque,2022-11-23,2022-11-23T14:08:14
9050154a-422d-4e4d-a6ba-f5be3863ff10,00000000-0000-0000-0000-000000000002,sale,1ed9a732-7f03-4bc2-8ad3-42ee784af084,3459.52,bank_transfer,2022-10-06,2022-10-06T09:29:12
f25dea47-bcba-4eed-9256-ab8e7da45889,00000000-0000-0000-0000-000000000002,sale,a2c4d704-2752-4d84-8385-e5d14881a985,7730.18,cheque,2024-11-22,2024-11-22T12:15:40
2f6fab46-5e35-46f6-94ae-b6331fada76b,00000000-0000-0000-0000-000000000001,sale,54f55460-9845-49ee-afba-669629946893,52140.79,cheque,2024-12-03,2024-12-03T08:10:09
0b3d2316-7562-4fa1-853e-1991b33eccc7,00000000-0000-0000-0000-000000000003,sale,8be6bb3c-3ea0-44f9-9336-195dafc3ae42,36810.69,cheque,2022-04-27,2022-04-27T10:28:25
9e93bc0a-64ae-4975-a191-7ae855d6dc35,00000000-0000-0000-0000-000000000001,sale,9db1b224-baa2-44d7-b353-4a78812bf253,164400.49,cash,2024-10-30,2024-10-30T09:18:27
27eda32d-9e2c-4ad5-b866-0c6b32c21fd3,00000000-0000-0000-0000-000000000003,sale,ea33b903-0d96-4400-a55d-8f36918c983e,56218.87,cash,2024-05-15,2024-05-15T08:10:56
f2e08dbe-d9ff-4b5d-a9a9-65ad7a638b8f,00000000-0000-0000-0000-000000000002,sale,87678032-00e7-4072-b9ed-98d4b26b72a9,58209.72,card,2023-12-30,2023-12-30T16:18:23
d29a1e0c-20e4-41df-bea0-01b845549f70,00000000-0000-0000-0000-000000000003,sale,485e34b7-8d12-4959-a3bd-8adc1479c5da,21383.71,card,2024-03-23,2024-03-23T15:12:49
9e3f404e-9b12-430e-9b9c-64fe18e5f689,00000000-0000-0000-0000-000000000003,sale,c2df6368-987a-4b76-874e-aea3718bac84,83340.52,cheque,2023-10-05,2023-10-05T14:06:58
eeefd288-779b-4e90-9f29-b0f89e6962f9,00000000-0000-0000-0000-000000000002,sale,80fa72c4-84f2-4b0f-a14d-0abd2cfad00c,3377.44,cheque,2024-10-26,2024-10-26T09:19:02
95d7b6d7-630b-4fff-97c4-021e74306b64,00000000-0000-0000-0000-000000000001,sale,f513eaa2-ceb6-4ac5-9b4e-e2f9759bbc96,29392.2,cheque,2022-03-14,2022-03-14T14:12:42
3424ed7e-132d-4683-9698-67e42ba42064,00000000-0000-0000-0000-000000000001,sale,147ad569-519b-4886-af73-d9b8a74841e5,17658.64,cheque,2024-03-23,2024-03-23T15:58:04
944aa0b9-be38-4448-9bc9-e56de6b274f6,00000000-0000-0000-0000-000000000001,sale,98b35ccb-6554-40be-8191-60429d0d8386,49520.88,cheque,2024-10-14,2024-10-14T17:30:37
218e658d-0914-46f2-a51c-495a26970b94,00000000-0000-0000-0000-000000000002,sale,52bb551c-6d48-4bce-8b35-34b968912af5,21260.05,cheque,2023-08-15,2023-08-15T12:25:08
53d65091-b357-464b-9f44-dad36cf0c01f,00000000-0000-0000-0000-000000000001,sale,d6d3fb20-9abf-4705-bf50-6bf47ab32550,72772.98,cash,2023-02-21,2023-02-21T09:25:28
21ff088b-859f-4d61-a2a5-a052c1a35a34,00000000-0000-0000-0000-000000000001,sale,8cc3e137-b90e-4938-8d20-193eada5dd12,48468.38,cash,2022-10-31,2022-10-31T11:20:31
43f90e07-c7b6-4a5d-bb6a-cc11ec6cd349,00000000-0000-0000-0000-000000000002,sale,127b62ac-da01-4aac-bac9-e14b98b1b730,13635.7,cash,2023-04-07,2023-04-07T11:51:41
666d1833-0703-465c-91c6-ee587192b3aa,00000000-0000-0000-0000-000000000001,sale,02fda275-9c84-4762-ba48-5c08ff410dab,167868.3,card,2022-06-05,2022-06-05T13:39:22
e7c6fc43-a198-4a0d-8b17-008dfcb35f38,00000000-0000-0000-0000-000000000003,sale,405d3aef-335a-44a6-92a5-b4b1ea497431,98090.98,bank_transfer,2024-11-09,2024-11-09T16:01:11
f7ac5edb-c2b9-4cea-b86f-1dfea94cfe5a,00000000-0000-0000-0000-000000000001,sale,a3a2e398-6e83-43a1-89cf-bc27fd6b6c63,37230.26,cheque,2023-12-30,2023-12-30T13:30:51
24193e10-4c93-44d6-8c94-3d29c974c583,00000000-0000-0000-0000-000000000001,sale,d9a8650b-0a3b-499f-bace-80beb1f11c5e,13775.27,cash,2022-06-01,2022-06-01T17:51:06
530dcea3-83b9-48af-b516-856166322a40,00000000-0000-0000-0000-000000000003,sale,749ee99f-f15d-4516-9dbe-7ee44999739f,52008.51,card,2022-02-01,2022-02-01T18:23:23
55c4a057-0192-46c5-aeed-852d779235e4,00000000-0000-0000-0000-000000000002,sale,1666ea7d-a8c3-4963-bbe8-066fdae03b82,83925.94,card,2022-08-29,2022-08-29T17:37:12
a03e685d-32a4-4911-8ef2-bcb14e77bceb,00000000-0000-0000-0000-000000000002,sale,ff783648-74ed-4fea-a419-4527ab941af0,11240.27,cheque,2022-05-29,2022-05-29T10:41:15
353f3ea6-4e68-41f3-9904-413c4608da70,00000000-0000-0000-0000-000000000002,sale,32d82cb9-3cda-4572-8ca3-370b10929b80,15015.56,bank_transfer,2022-04-21,2022-04-21T11:33:13
aa1e971e-0273-4c9e-9a51-7ef2cb90ffd1,00000000-0000-0000-0000-000000000002,sale,2b6b08db-df1c-4df1-8c72-15bd62c8c047,20709.98,cash,2024-02-28,2024-02-28T15:53:35
e48e9591-c536-4d7c-b807-bab226b214f4,00000000-0000-0000-0000-000000000001,sale,4ef4552e-f625-438a-a46a-8d4247017b4e,112287.89,cheque,2023-04-16,2023-04-16T14:14:55
b538a17f-105f-40ac-866d-6ab120ba5afa,00000000-0000-0000-0000-000000000003,sale,dad9e47c-5650-4d66-8def-3cfbecf7e4f9,141960.82,card,2023-09-28,2023-09-28T18:13:00
7f652929-7cda-4dc3-978b-a52213bd0219,00000000-0000-0000-0000-000000000002,sale,bdd0b7e9-b188-421c-a09e-9b5071a63513,38624.61,card,2023-07-18,2023-07-18T14:44:49
29e48962-5db9-4082-90e3-b25e4d14c841,00000000-0000-0000-0000-000000000003,sale,05f6428d-1498-4966-a908-c8d1fd7f8ffa,72099.23,card,2022-07-03,2022-07-03T18:07:40
a0ca0b69-89cb-40b4-a0e6-a9b013f3c0b5,00000000-0000-0000-0000-000000000001,sale,782e6bb9-7f50-43b3-a240-3994c8ea1896,105384.53,cheque,2023-04-16,2023-04-16T18:21:36
006621cc-242e-4da4-af95-d41e5422365e,00000000-0000-0000-0000-000000000002,sale,f6e43569-4235-48f5-a88a-62a6287fe7c6,168682.71,cheque,2022-05-01,2022-05-01T17:42:54
6e2a5dd6-2b21-4192-8134-f7232dcebd88,00000000-0000-0000-0000-000000000002,sale,bc2006e6-a631-4b0a-9286-8f0a9ee41b81,1265.5,cheque,2023-05-14,2023-05-14T18:04:35
787bfde1-4c73-4720-83bb-22c37cc8324f,00000000-0000-0000-0000-000000000002,sale,65f71bfa-9af6-4245-99d9-00ff76ee794d,22673.23,card,2022-04-05,2022-04-05T10:16:53
b6d8ba16-eec2-4e57-82db-cecf39922d3e,00000000-0000-0000-0000-000000000001,sale,b85cf74e-1ee1-46ce-a723-a760fa5e8a9b,136191.49,bank_transfer,2023-06-12,2023-06-12T18:25:36
fbf4bf5f-b3b0-462d-be96-f737203b8561,00000000-0000-0000-0000-000000000003,sale,21d94534-cab7-4f21-bf27-110e3e8c57d1,54673.19,cash,2023-11-24,2023-11-24T18:29:17
e815adbf-db76-4a84-b739-b3d40730bd99,00000000-0000-0000-0000-000000000001,sale,8c2e0947-63b1-4b7a-a531-43d56eba2fb0,59163.32,cash,2022-11-06,2022-11-06T13:16:59
df422ce7-0008-4817-be48-35ed542fe6ff,00000000-0000-0000-0000-000000000001,sale,852003d1-8ae5-4552-9421-031dc31e2ab0,207731.29,cash,2022-03-06,2022-03-06T15:30:56
8a082306-cd62-4ea6-8143-2a357ec28438,00000000-0000-0000-0000-000000000002,sale,ee2fe923-47f9-4e02-be6e-e13c8b7b8b42,61299.63,card,2024-04-07,2024-04-07T09:26:38
0451b54c-40ff-434a-9e82-5a4e388e100e,00000000-0000-0000-0000-000000000002,sale,da389ea6-224e-4210-b784-e52c0b0ab7f5,62236.57,cash,2024-03-29,2024-03-29T13:49:07
7de24906-a59f-41c1-b7ca-4c2d252099b9,00000000-0000-0000-0000-000000000003,sale,29c7b82d-1368-4147-8b7c-d99d1aac918d,32452.6,cheque,2022-05-14,2022-05-14T12:57:18
bf0ecd3d-fdd7-454a-bb9c-fa275cc1a3b3,00000000-0000-0000-0000-000000000001,sale,5bc575cf-7214-4221-aa4e-0bb58f5f3020,4627.91,cheque,2023-01-19,2023-01-19T10:30:20
dc4cc8ff-6424-4edd-80b5-6e22a74c08ad,00000000-0000-0000-0000-000000000001,sale,086cf612-0f17-4127-8b86-bf1c99c2209e,77394.9,card,2022-12-29,2022-12-29T14:08:40
140c856c-bd52-4639-9b96-a7d12473e7d6,00000000-0000-0000-0000-000000000001,sale,40e9fc77-443c-4d63-ad58-63c2cedbcb0c,22442.94,bank_transfer,2022-06-10,2022-06-10T09:41:50
e8d05c1a-899e-4e2b-8063-92c85f1f3dca,00000000-0000-0000-0000-000000000003,sale,33b716f8-bc51-4768-a957-ce02a1e788bf,109139.39,cheque,2024-01-09,2024-01-09T15:31:51
5d1c3ad7-4bca-48e0-862b-e94d0087b782,00000000-0000-0000-0000-000000000001,sale,7718647c-dee2-43b3-b682-8634e4351fa6,163836.14,card,2023-06-21,2023-06-21T17:40:38
a3ff36fe-8711-4a22-ab15-1e2408c934f6,00000000-0000-0000-0000-000000000001,sale,c9006265-f1dd-4c7e-81e5-27d6aef40153,188380.72,bank_transfer,2023-01-29,2023-01-29T15:57:34
b6f82933-8045-4522-b15c-a7c18df5892d,00000000-0000-0000-0000-000000000003,sale,de4a5557-9c9d-48b2-a472-53ffbe636156,7985.6,cash,2024-12-12,2024-12-12T10:17:53
636ef0bd-a3cf-488b-a8ef-8f2bc5afea8a,00000000-0000-0000-0000-000000000001,sale,5e09bc6e-738e-4444-971a-5d7c0d73714a,147605.0,bank_transfer,2023-08-07,2023-08-07T10:02:02
bf1899b3-aca2-4eab-bf39-1ab4cc240f1d,00000000-0000-0000-0000-000000000003,sale,ae622296-fcef-477d-861a-14c68c1aaf7c,13818.64,cheque,2023-04-14,2023-04-14T15:45:12
669aa1cd-6385-47b5-b9d2-92ad48acff4d,00000000-0000-0000-0000-000000000001,sale,4f307627-660b-4a27-97f2-6c111c1be0e1,8489.36,cheque,2023-01-02,2023-01-02T09:09:10
ba0794a9-fb8c-4124-927b-151c88fb3149,00000000-0000-0000-0000-000000000002,sale,eaa4003a-c0e8-45ba-8504-20b381e77fc9,969.13,card,2023-03-04,2023-03-04T13:57:19
f3769ead-9023-4823-bf5c-61087a431f84,00000000-0000-0000-0000-000000000003,sale,0cfa0c4d-0b2f-42d7-8aeb-172465ca5c3c,55204.19,cheque,2024-02-12,2024-02-12T09:26:37
06fb7151-329e-4811-b203-60b57238b1d7,00000000-0000-0000-0000-000000000002,sale,4169a5bc-13d1-4ca1-9e73-9ed011a0c61b,65539.65,cash,2023-08-31,2023-08-31T15:19:10
0ee30cb1-77cc-48ad-9670-fbb8a2cb6b2a,00000000-0000-0000-0000-000000000002,sale,a31256f0-12d4-4382-b8c1-beff02652bf9,11135.95,card,2024-12-22,2024-12-22T14:25:08
e4648139-7a8d-4ec3-8a0a-cdc58ad82b79,00000000-0000-0000-0000-000000000001,sale,69807f4b-0dee-4279-b544-016f28fba7f1,420091.52,cheque,2024-04-30,2024-04-30T15:52:31
74dfe287-8b8f-4e4a-833f-27ead7228cb1,00000000-0000-0000-0000-000000000003,sale,2bb2e483-eb42-410b-935b-6cdf4167d73c,63112.87,card,2024-10-17,2024-10-17T18:08:09
d6903b1c-0b99-44b9-9718-044586e2a8cd,00000000-0000-0000-0000-000000000002,sale,e8ded535-125a-4ed9-b3c3-556044492bbb,27260.45,cash,2022-12-10,2022-12-10T13:59:30
a34acbf6-1c8d-4c08-bc28-267efef1f2f9,00000000-0000-0000-0000-000000000002,sale,8da1bd77-b9c8-4124-bc62-0dd5b4bfda63,9983.36,bank_transfer,2024-12-06,2024-12-06T13:57:40
2af6173a-51f3-46af-9b6c-521dc593b188,00000000-0000-0000-0000-000000000003,sale,0b3b7e24-5fac-4b83-9207-3279299343b0,31880.3,cheque,2024-10-08,2024-10-08T13:31:59
dceecb10-e0df-42f5-8594-54ef8fcb888c,00000000-0000-0000-0000-000000000001,sale,8818d718-72fd-49dd-8dc3-4161e1d08bb7,4462.05,cheque,2022-06-18,2022-06-18T08:03:18
e1db81dc-99d1-4389-83fe-0f4b1ac35cdc,00000000-0000-0000-0000-000000000002,sale,ef0c2c3d-e911-4619-b659-c13af03f3c59,24183.45,bank_transfer,2022-05-16,2022-05-16T14:51:46
41299bc3-10d0-4044-ab07-29e7448bccff,00000000-0000-0000-0000-000000000001,sale,a71b67de-456e-4e30-ae97-2e03a20e1e6b,36103.95,cheque,2023-10-23,2023-10-23T13:59:22
67ad7b4f-4578-464d-ac6f-017304f371f4,00000000-0000-0000-0000-000000000003,sale,10d346a7-b645-4a0f-b78a-1cb790898c29,13720.84,cheque,2023-07-17,2023-07-17T18:25:50
56487f61-fd99-4028-8cd6-f4cf23a7aea8,00000000-0000-0000-0000-000000000002,sale,f7437cf0-3dfc-4332-ab0a-77025dfe80ab,1566284.82,cash,2023-01-07,2023-01-07T15:01:59
6e6918b5-1332-474e-bdca-6c377469ecec,00000000-0000-0000-0000-000000000003,sale,fcdb43be-6563-417d-8a64-c16e29004917,200071.37,cash,2023-08-30,2023-08-30T12:36:39
17bc54c0-e118-47e4-927b-1cdc7a60b787,00000000-0000-0000-0000-000000000001,sale,dbf03669-97c2-4748-94c3-80cb7c2273b0,11699.36,card,2024-02-11,2024-02-11T12:16:34
2a98f6f3-45e1-4190-87c2-4014e900f3f6,00000000-0000-0000-0000-000000000002,sale,8d9de24f-53e2-410a-8a1e-f1918423ac82,18635.52,cash,2023-06-05,2023-06-05T08:56:00
13cd6cdf-9859-4b18-b841-9793257b6a79,00000000-0000-0000-0000-000000000002,sale,faa4205a-a491-42bd-8274-750b813dfa1a,6311.34,cheque,2024-01-02,2024-01-02T18:36:27
1192d934-83aa-4070-9b2f-9bd6e793dde0,00000000-0000-0000-0000-000000000001,sale,bfbb8634-6c2a-4c3f-a612-cb44d6770cd4,29679.05,bank_transfer,2024-01-11,2024-01-11T13:03:00
ed1fdd03-aaff-4a96-80e7-95a6fd0917de,00000000-0000-0000-0000-000000000002,sale,ef0b95f5-d366-43cd-9f53-ca68483151db,90187.88,cheque,2024-07-07,2024-07-07T12:36:19
5ec3a0a3-cf83-452c-972a-00b9cb0aebee,00000000-0000-0000-0000-000000000002,sale,c3515b20-b02c-4bc7-ac80-f349edc5c44f,43447.5,bank_transfer,2023-12-06,2023-12-06T12:03:07
aea391ca-b04c-45ec-a166-127e6da8b129,00000000-0000-0000-0000-000000000003,sale,f9064a35-7469-4544-b7bc-b86c1590ee01,535.04,cheque,2024-03-01,2024-03-01T17:34:30
a5dccb20-195a-48c0-b630-a5816b5572c9,00000000-0000-0000-0000-000000000002,sale,3c0ac49a-902d-4aec-878e-d5d72b74779c,93291.25,cheque,2024-03-08,2024-03-08T14:22:21
5afb5786-de89-41a3-89d0-b21c266b2b6e,00000000-0000-0000-0000-000000000002,sale,21a32b82-06c1-49d0-afb2-0efc856a4b4d,648942.6,bank_transfer,2024-01-18,2024-01-18T10:29:10
39735a0f-94aa-41ed-9e46-f74357dc5c82,00000000-0000-0000-0000-000000000002,sale,b5f7e9d0-c8c4-49da-b069-88318b319978,29684.41,card,2023-08-28,2023-08-28T10:49:21
386a35a8-6cfa-4835-9225-a8f09137ac85,00000000-0000-0000-0000-000000000001,sale,3ab6846b-e156-4cd0-9337-83605c8d8749,47551.46,cash,2024-05-15,2024-05-15T13:12:04
2bf22508-6319-4294-823a-816a51d2aac4,00000000-0000-0000-0000-000000000001,sale,40792b4f-4fe4-4e0d-b68d-79f1b59bbc3c,31632.66,cash,2022-04-16,2022-04-16T17:16:42
238a6a0c-0e0a-4b69-9c89-3ad74201801e,00000000-0000-0000-0000-000000000003,sale,1d970587-e8c4-49b5-8143-6c9467f57f9c,522.95,cheque,2024-11-11,2024-11-11T11:37:12
333d88a4-486f-46f1-b1d9-82db2604f7d2,00000000-0000-0000-0000-000000000001,sale,aaa2f1b1-263b-47e2-805c-f3e627abed4b,2910.23,card,2022-10-17,2022-10-17T09:00:37
9ee5f215-2986-45fd-a01e-e7aee0c155ea,00000000-0000-0000-0000-000000000003,sale,95594f2a-4b3b-4ec6-b144-37bda68d93fd,470.73,cash,2024-11-27,2024-11-27T12:45:45
77bdf78a-5d01-406b-8269-d607eaf48b78,00000000-0000-0000-0000-000000000002,sale,15235c8f-3f35-4b47-bf86-2bd9b246be07,217212.84,card,2023-09-29,2023-09-29T18:00:35
32307334-a317-4fff-b66c-8bde93f2f079,00000000-0000-0000-0000-000000000002,sale,6b3c2d67-1648-40c0-ab8d-08e043a726be,41170.37,cash,2023-07-11,2023-07-11T18:20:09
8406888b-ec76-456c-a24c-b2246878307e,00000000-0000-0000-0000-000000000002,sale,ec5a7958-3a45-4a08-8b00-56586642eb21,15083.18,cheque,2022-06-10,2022-06-10T13:04:56
d4c42a4c-a6d2-4a24-852f-820ea08f8823,00000000-0000-0000-0000-000000000002,sale,6b8e0420-2eaa-49cb-b800-a23e4baa4c64,24437.83,cash,2023-09-01,2023-09-01T13:10:25
b05596c7-a6f2-4673-be2f-af7b30c82951,00000000-0000-0000-0000-000000000002,sale,9d83e003-1448-4feb-bcac-48fd7ea441f3,18432.72,card,2022-07-08,2022-07-08T14:13:50
c2335a2c-a738-4506-8383-b4a2e03d834a,00000000-0000-0000-0000-000000000003,sale,22245480-2f12-4223-b265-270197ba073b,40679.75,card,2024-12-31,2024-12-31T15:02:16
c640a477-4f24-44d8-b3a2-75059d166ffb,00000000-0000-0000-0000-000000000003,sale,762029e9-a6c0-46fb-a355-492bbd9ff67c,6740.99,card,2023-08-11,2023-08-11T14:59:24
28fd3fc4-8648-4b67-afbc-3ebb8b4aa76e,00000000-0000-0000-0000-000000000001,sale,35db5e88-4c48-4b6e-9c89-7f685108b08c,2881.47,cash,2023-01-26,2023-01-26T09:12:51
42cf4a1d-4039-49a8-9d0c-a56cd6f4c85f,00000000-0000-0000-0000-000000000002,sale,2995b1e6-1c2b-4127-bd04-f2ffab5a8d66,41037.67,cheque,2023-02-02,2023-02-02T12:23:35
6516dcbf-806a-487a-a1c2-180afab42e31,00000000-0000-0000-0000-000000000001,sale,3583a7e2-9e0e-4529-8c8c-c6e48e003592,2013.36,bank_transfer,2023-04-16,2023-04-16T13:42:41
23f6511a-6915-4b99-9a0d-c72bbcb7f5db,00000000-0000-0000-0000-000000000002,sale,dca0ec4b-9fd8-4e1e-ad55-9531423974e1,14478.48,cash,2022-09-12,2022-09-12T16:47:20
da702ef7-81e6-456e-955f-c413f9ae0ef8,00000000-0000-0000-0000-000000000002,sale,c52c5151-e139-4fbe-8d06-caaa974afd5b,24873.96,bank_transfer,2024-01-27,2024-01-27T10:10:27
6e86b25a-ab48-412e-a5bf-0d7f14dff641,00000000-0000-0000-0000-000000000003,sale,6c88d154-a0d3-413d-a1bb-2d8c02855d79,12004.14,cash,2022-07-20,2022-07-20T10:27:48
0215379e-a100-4e72-b72c-fee678aa0932,00000000-0000-0000-0000-000000000003,sale,b4837e2a-59f4-4ad0-9e97-ccfb68a88c99,3540.4,cheque,2022-05-15,2022-05-15T17:42:09
19e3ca57-6d96-496e-9636-ba4215c462e1,00000000-0000-0000-0000-000000000002,sale,c5b1f4c9-b761-4392-8154-32cee5196726,15438.46,cheque,2024-05-17,2024-05-17T11:57:06
fdcb3955-0c3f-4999-ba12-3dbee4178b6c,00000000-0000-0000-0000-000000000002,sale,aa3ac4cb-07b3-4c79-a9ae-719201bd6642,11505.7,card,2022-02-07,2022-02-07T18:43:44
771c6b5d-259d-42a2-a24b-3a031a5d4897,00000000-0000-0000-0000-000000000001,sale,f69db579-f10e-4f70-a83e-03e71fdcbab0,58023.62,bank_transfer,2023-07-04,2023-07-04T11:34:15
c151d23a-17da-429e-9604-bb35a3adcee4,00000000-0000-0000-0000-000000000003,sale,92a9f9cb-9a1b-4891-8968-eb7beace2874,4482.74,bank_transfer,2023-11-09,2023-11-09T11:05:48
72955c63-e579-4ada-8567-9b1d1e4d9dc9,00000000-0000-0000-0000-000000000003,sale,a5b3de44-ab4a-4a5a-a47d-3fc76f17cfe4,134970.89,cash,2024-10-09,2024-10-09T13:08:45
fbe17c0f-83ab-4342-9f51-dfb233b11401,00000000-0000-0000-0000-000000000002,sale,8d799bb4-b24f-404f-af1b-b18d9e0c3084,61136.23,cheque,2024-09-24,2024-09-24T12:46:53
bc6979ef-1d88-4c8b-b079-5652d738647c,00000000-0000-0000-0000-000000000001,sale,eff41d38-563e-4dcd-8ac8-945f8443379a,142242.64,card,2024-04-19,2024-04-19T13:05:23
7e26450c-8827-473c-bb7b-7f63c0a78d06,00000000-0000-0000-0000-000000000001,sale,e94edd03-6edc-4da7-9ee8-0a5437463309,705507.91,bank_transfer,2022-10-05,2022-10-05T14:05:22
6e9e08bc-9f61-4a73-8852-def4a259d181,00000000-0000-0000-0000-000000000002,sale,9e325f3f-96b0-4f32-b705-428cdd6abd1a,353274.66,cash,2024-09-06,2024-09-06T10:19:42
91319845-5fc1-474e-9a8a-5665ae5d685a,00000000-0000-0000-0000-000000000001,sale,b1a0e48a-bf81-4dac-937a-14dd7aa4c167,43438.93,cheque,2024-08-10,2024-08-10T13:02:29
16cc39c6-6e23-41e0-803b-ea740affe232,00000000-0000-0000-0000-000000000002,sale,226db6d3-6cdf-4e44-bbef-e0e4bba0b1a1,34475.51,cheque,2024-10-24,2024-10-24T08:53:55
e3076468-06a0-473b-907b-7ad4f72ceb9a,00000000-0000-0000-0000-000000000003,sale,f7db58fc-5481-44d5-9404-feb2a3450eea,97604.74,cheque,2022-04-15,2022-04-15T09:47:57
1b99b656-7b63-4117-a181-89053a703af1,00000000-0000-0000-0000-000000000002,sale,8a0bc182-ee11-4277-a1b3-87c56fd02c0e,15864.56,card,2022-10-04,2022-10-04T11:29:02
82b7b547-7f9d-4252-8ef8-1fd4829f083a,00000000-0000-0000-0000-000000000003,sale,fbe7830c-790f-4c39-83b9-8a57b2276781,6165.9,card,2023-02-06,2023-02-06T11:09:34
1cec6b3d-bb79-4792-a656-0259e85d5ed0,00000000-0000-0000-0000-000000000002,sale,453c4381-75ab-4491-9066-4f5d1b1505ae,34745.83,cheque,2022-03-14,2022-03-14T11:46:16
cdf24201-0166-4bde-ad63-c4129c6d77dc,00000000-0000-0000-0000-000000000003,sale,327b1dbe-630a-4092-a88d-2a086d184707,28007.73,bank_transfer,2023-05-26,2023-05-26T16:19:15
118fe84f-af30-453f-b1bb-f5827a8e5eae,00000000-0000-0000-0000-000000000001,sale,bb6164c5-bc21-4843-8037-83372293cbe4,36284.48,card,2022-09-09,2022-09-09T10:18:59
2bab136f-9798-4ec8-b292-c9f5d02a6791,00000000-0000-0000-0000-000000000001,sale,ade39f2e-1022-4f58-9c29-4fe832fa1217,176067.98,cheque,2024-02-22,2024-02-22T16:31:35
bccc16e7-22a9-4abb-b10d-9a8a25ff8bd7,00000000-0000-0000-0000-000000000001,sale,a4af0f34-a9e7-46d4-8116-92640b5f0a3c,58953.6,card,2023-12-16,2023-12-16T18:18:38
67bdef67-b914-4030-9a18-633531f0b10b,00000000-0000-0000-0000-000000000003,sale,4f1acb7c-08fb-40e6-9d58-2d2eaa847f5a,6851.41,card,2023-07-20,2023-07-20T14:50:20
672e6461-22fe-4384-80b1-4a0e2be44ca6,00000000-0000-0000-0000-000000000003,sale,fc081861-a951-4871-bc39-0504d3f9d10b,4240.61,cheque,2024-03-08,2024-03-08T08:42:21
a1240903-55a4-4d81-ad45-053f65c0209e,00000000-0000-0000-0000-000000000003,sale,1640eb66-f0aa-407c-a5f9-e0fa0a65e8bc,28331.2,bank_transfer,2023-01-11,2023-01-11T11:53:21
