id,company_id,branch_id,customer_id,user_id,sale_date,status,total_amount,discount_amount,tax_amount,net_amount,payment_status,created_at
c456afb7-86d8-4398-8516-8e1be81ce1f6,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,fccaff90-7daf-4308-948e-b0cccd6830eb,ea13a2c7-2a88-40f3-b073-4e507c524f18,2022-03-11,completed,6986.4,0.0,1257.55,8243.95,paid,2022-03-11T17:47:24
57acca57-1ea6-465f-9f37-96b611f547de,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,8cf4061a-7e9b-4370-8c60-a2eab8b8ce41,517d046e-f5e7-4244-8dab-e8995b9bfdc4,2024-06-22,pending,43281.52,0.0,4328.15,47609.67,unpaid,2024-06-22T15:46:00
b7a9dc84-2c9c-4f8c-a377-67d74cb2bae2,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,b36cf57f-4233-4fe9-8a68-ffb165a40cf9,f17772cf-7a8e-4e04-aeef-8c148fe1a7e5,2022-11-27,completed,50909.7,2679.46,9163.75,60073.45,paid,2022-11-27T12:26:42
3e43bcd0-f11d-4d36-a488-1e483e2f8e75,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,3ef18153-8478-45be-8cd4-0f33c62e0b05,81c496fc-1d35-4405-9a7d-ae0a15104d5b,2024-03-21,completed,9127.98,1610.82,912.8,10040.78,paid,2024-03-21T17:28:18
200f6b1e-a01a-4ab7-a544-676690161f5b,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,06f97d43-d198-492b-a10a-3bcbb04bf7c0,ea13a2c7-2a88-40f3-b073-4e507c524f18,2023-06-25,completed,98093.66,4540.89,17656.86,115750.52,paid,2023-06-25T16:41:49
98b730a7-0402-4dbe-8e63-af96658d11af,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,adb52d5d-f39b-4ac2-b32a-067d9f9bee31,e452be79-f94b-4709-88bf-8f66053789c4,2023-05-26,cancelled,814703.11,1122.31,81470.31,896173.42,unpaid,2023-05-26T08:15:00
1226ecd6-3322-4270-b6fe-979996e7c536,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,bade97b9-48bf-4a1a-8335-b34ab248da57,aadd1a3f-3f20-499a-b950-51966ac9090c,2022-10-31,completed,30922.47,3435.83,5566.04,36488.51,paid,2022-10-31T09:13:46
2f12a766-c074-41f2-a5f5-b860af05c434,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,84f24a96-021b-427e-a87a-30a50546d6d8,81c496fc-1d35-4405-9a7d-ae0a15104d5b,2024-12-18,completed,32856.25,1178.01,3285.62,36141.87,paid,2024-12-18T11:04:16
c3a2afdd-5668-4b42-a6c2-2a1ac3f13640,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,77332ef9-5d08-4376-b9f2-722f96ea9ebd,8626b762-d8ef-4e32-8446-33cdac213522,2023-01-23,completed,81175.98,3820.26,8117.6,89293.58,paid,2023-01-23T14:10:59
14e367df-446d-4691-ab75-5d5c239660bc,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,dd2e748b-6094-4325-a91f-c287a4333ffe,1db94196-443a-440f-ad7e-c4422bb047e3,2023-05-25,completed,6359.71,0.0,635.97,6995.68,paid,2023-05-25T15:45:37
8a1127c0-d838-4a8f-a12c-dbdb1d066a5d,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,ab4d0c1a-4d87-46be-849a-3238d908d0ed,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,2022-02-27,completed,197971.03,31590.0,19797.1,217768.13,paid,2022-02-27T16:50:50
f73d6cab-1779-4f38-b30a-a736eb4a98ae,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,ef255014-871f-4910-9b67-43441c496b2d,e213801b-a706-48c3-9ba4-7db14d3912f3,2023-07-29,completed,10282.35,456.82,1028.24,11310.59,paid,2023-07-29T10:21:25
70d4d105-7000-4515-be28-f21d7f9fe154,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,49495725-cdf6-41fe-bd09-61c3f17be95e,74245d66-8df4-4678-b1e9-76d5e231caff,2022-01-21,completed,431.2,22.7,43.12,474.32,paid,2022-01-21T14:50:29
936b52e2-efa2-417b-a205-7a65ba6a8031,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,641d0054-e924-454f-97cc-5ea1d3591e37,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,2022-10-18,completed,9373.48,1529.05,937.35,10310.83,paid,2022-10-18T11:47:37
5fb20474-581f-4ef7-972a-40da6d87a96a,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,b8171c49-5df6-4328-b0ec-db48a3bdc3c0,29998a31-9af5-4c58-9bfe-cde4f9a96969,2023-04-27,completed,579143.44,100245.89,57914.34,637057.78,paid,2023-04-27T13:03:28
7ca2db3e-4810-47ea-bd96-25b6ea7a2f4f,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,9d8db8fe-c944-4c2d-aeb2-6a19c0418190,33baaf1c-3618-44b5-b42a-4673992689f8,2024-10-11,completed,4292.46,0.0,429.25,4721.71,paid,2024-10-11T16:14:34
2fff2d2e-7c97-49fd-9daa-f7156c7618ac,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,783ceb3e-3046-43ed-9165-3b675466e48b,7f514159-0b19-4321-a308-daec53995d5a,2022-10-31,pending,16074.83,1786.09,1607.48,17682.31,unpaid,2022-10-31T17:50:44
be85050e-3709-495a-b3b4-891921468497,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,84f24a96-021b-427e-a87a-30a50546d6d8,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,2024-11-04,completed,9458.32,1050.92,945.83,10404.15,paid,2024-11-04T10:06:08
0c8649d9-e21b-454b-be91-d1147cc2f36d,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,948a5f0f-25a3-4e2c-a261-c97c394f31d2,f17772cf-7a8e-4e04-aeef-8c148fe1a7e5,2024-12-23,completed,7808.36,1377.95,1405.5,9213.86,paid,2024-12-23T18:58:57
c4693646-865c-4802-9363-13435fba10a8,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,948a5f0f-25a3-4e2c-a261-c97c394f31d2,f577e0e3-284e-4c71-8d16-74f51d0fe305,2023-04-07,completed,18943.96,0.0,3409.91,22353.87,paid,2023-04-07T15:24:47
b9956b07-b40c-4b1c-8f04-e86aabb8d054,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,19ea5f09-5e52-49b9-abaa-fd98d22dc139,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,2024-07-19,completed,63323.87,2883.49,6332.39,69656.26,paid,2024-07-19T12:18:19
ceb2c94b-414d-4fda-9e6f-9322859994a7,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,e559e242-498d-456c-ab95-e01732175b83,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,2024-11-28,completed,64204.63,1507.56,6420.46,70625.09,paid,2024-11-28T10:25:27
42a73813-e6e1-4df4-8027-bb6570fbcefb,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,43bc10e1-4f21-4b3b-b06f-b309cc79d2a1,29998a31-9af5-4c58-9bfe-cde4f9a96969,2023-10-11,completed,24114.83,0.0,2411.48,26526.31,paid,2023-10-11T14:22:34
00e12448-e19c-4060-9c4e-34109fc6479e,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,440208c1-045c-4f18-b99b-36bacbe8344c,163b0e08-1801-4ae5-af8c-f287fbcdff7c,2022-11-19,completed,4753.75,250.2,855.67,5609.42,paid,2022-11-19T18:44:37
0cd857b0-fbb5-47e8-aec3-42120a226db6,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,c2a5f684-e2e9-43cb-adf7-ebefc2b67817,f72410dd-3260-4ece-a477-1ae69ac1e84e,2022-11-12,completed,131539.79,6708.35,13153.98,144693.77,paid,2022-11-12T18:35:21
7786b609-eb7c-4c3b-8beb-ebf7a560247f,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,a5da13cd-f7ae-4086-94e7-6e501a2e8fe6,7760d86e-b342-473c-8c64-b55d64aa491a,2022-08-08,completed,19548.17,522.0,3518.67,23066.84,paid,2022-08-08T13:34:09
3d8e51a8-2334-4c1d-85b6-ec1e48887321,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,eb407cb2-bd13-4b0a-ae12-5ee30d0fbc51,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,2024-10-19,completed,7699.52,0.0,769.95,8469.47,paid,2024-10-19T14:19:19
5d2ab826-fc7f-4c3d-b69d-54cca33bce32,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,5c10403d-89c2-41d5-bc1a-0aa76f6df4da,f0e9f4da-9ca0-492d-a21e-3f8a819f9184,2024-03-06,pending,176619.4,20349.51,31791.49,208410.89,unpaid,2024-03-06T14:46:08
e7d9becb-c103-4995-8e22-57ee802d1d2d,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,b68be164-9a3d-45cd-bbe3-fdd7f1230ca0,163b0e08-1801-4ae5-af8c-f287fbcdff7c,2023-01-02,completed,18859.5,0.0,3394.71,22254.21,partial,2023-01-02T16:58:56
2aef3a05-9775-4a4d-a7c9-12d420a4667f,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,c773c2a3-c130-452c-89fa-dfa0795d52a4,e452be79-f94b-4709-88bf-8f66053789c4,2024-07-03,completed,9272.73,305.04,927.27,10200.0,partial,2024-07-03T08:03:14
9b033d8f-5c0a-4a12-8525-aaa56cc9ffab,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,c3d6b854-df13-4165-b26a-e06b7677ae33,2afe7cda-5682-4c01-a59f-5f13090047f6,2022-12-11,completed,8167.11,307.13,816.71,8983.82,paid,2022-12-11T13:51:11
6ca339f7-09bb-473a-83c9-aea3fa40bfcf,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,689c63f3-10ff-49a5-8b94-e6baecaf5646,f72410dd-3260-4ece-a477-1ae69ac1e84e,2022-12-17,completed,27665.0,748.01,2766.5,30431.5,partial,2022-12-17T10:54:35
0e80dec5-a5c1-4c97-a64d-42efc41a719b,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,3dbcd0bd-8151-48aa-9d22-cf0e79554006,ea13a2c7-2a88-40f3-b073-4e507c524f18,2023-02-22,completed,70881.35,5366.11,12758.64,83639.99,paid,2023-02-22T16:50:10
157f1a25-4d30-49fe-82ab-df6015e33de9,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,cd0ba6cb-4af9-4814-8c91-8c04350b8df9,163b0e08-1801-4ae5-af8c-f287fbcdff7c,2024-11-06,completed,212295.76,11184.21,38213.24,250509.0,partial,2024-11-06T10:00:40
f8941423-bc62-4df7-a31e-89f4c57da1d7,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,e6ece9db-a16e-4719-b256-2029cd447a62,33baaf1c-3618-44b5-b42a-4673992689f8,2023-06-30,completed,28225.2,0.0,2822.52,31047.72,unpaid,2023-06-30T09:22:37
f025e61c-68ad-4f3a-942c-7d84241d884a,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,4618cdd5-92b1-4cdc-a6e3-67d83bd6faf5,7f514159-0b19-4321-a308-daec53995d5a,2023-05-21,completed,95184.34,8143.27,9518.43,104702.77,paid,2023-05-21T13:28:13
c5d63d99-cfd4-42d6-9c3b-869b8305b772,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,27a18a92-fdcd-4871-b739-8c5c5948f961,517d046e-f5e7-4244-8dab-e8995b9bfdc4,2022-11-29,completed,272.96,14.37,27.3,300.26,partial,2022-11-29T17:55:38
84de8fd0-a7f9-4da6-852e-c8ddaae341d0,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,08842f43-eab2-4dc9-8cf0-d2cd7da84c8e,eaefa70d-63c2-4537-b86d-2205b826bb2e,2024-08-31,completed,42732.62,64.86,7691.87,50424.49,paid,2024-08-31T12:43:43
2ebab747-729b-49e3-9603-21aedfb715ff,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,1dd1141d-f90b-4219-a4f2-c970fc462f37,81c496fc-1d35-4405-9a7d-ae0a15104d5b,2023-08-06,completed,29566.95,927.05,2956.7,32523.65,paid,2023-08-06T11:25:46
0aea383c-eed1-4079-ae92-b4d7d7e99178,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,f1f25567-d2d7-4c18-b282-c26a049f0952,e452be79-f94b-4709-88bf-8f66053789c4,2024-02-19,completed,7253.45,381.76,725.35,7978.8,paid,2024-02-19T16:51:25
d160f8d9-6f41-4fb4-9490-05368727be62,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,d44b9852-92fc-46da-9930-b277351d5864,f17772cf-7a8e-4e04-aeef-8c148fe1a7e5,2022-03-06,completed,24911.06,3822.7,4483.99,29395.05,paid,2022-03-06T12:22:33
3eec5d05-8129-4216-8fcc-1ac856bbf5fd,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,5c10403d-89c2-41d5-bc1a-0aa76f6df4da,5a96b78c-2c6b-4aaa-88b5-7c7485705113,2022-03-26,completed,39369.87,769.01,7086.58,46456.45,paid,2022-03-26T13:58:00
6a3445f4-f4fa-4e6a-9bb1-c490026702d7,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,f96a2e01-a8c4-4202-b93c-0cab12e473a3,f0e9f4da-9ca0-492d-a21e-3f8a819f9184,2023-12-08,completed,44085.6,0.0,7935.41,52021.01,paid,2023-12-08T17:12:52
f4a8c9c7-f9ef-48dd-aed4-9e47564f2e46,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,aca21e98-e84c-43d7-8e97-e4a37aa17ee0,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,2024-10-26,pending,188426.75,9868.16,18842.67,207269.42,unpaid,2024-10-26T12:19:16
2dacba2a-c587-48e7-87e4-6cfec24e74bb,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,cd174077-35dc-468a-ab74-124ca48d5275,f0e9f4da-9ca0-492d-a21e-3f8a819f9184,2024-03-16,completed,37551.38,4591.43,6759.25,44310.63,paid,2024-03-16T08:21:15
27017847-0ebc-4f82-a796-8ffc86648c43,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,c833018e-937b-4f7a-a7f0-6d774c9e8501,eaefa70d-63c2-4537-b86d-2205b826bb2e,2023-08-27,completed,14011.25,341.44,2522.03,16533.28,paid,2023-08-27T10:06:54
324229f0-7480-420b-bc46-d81cd52bf082,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,6609db31-42ce-4fd4-8932-d58319d6b893,9a16d7d2-dc18-4141-a14f-3394de4b98bc,2022-01-13,completed,12357.48,0.0,2224.35,14581.83,partial,2022-01-13T17:03:00
3730a60e-38aa-43a5-80c6-2400b4276c7e,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,5585a0fe-ba88-4b2a-b523-1f8b4835cb16,29998a31-9af5-4c58-9bfe-cde4f9a96969,2024-08-25,completed,442.51,49.17,44.25,486.76,paid,2024-08-25T16:46:15
48575a7b-de31-4181-bb67-47dc60aae49e,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,13a97d80-d638-4715-a445-e7311b407e0a,61d2418d-6936-4075-a481-1d994952d89b,2023-10-20,completed,18858.92,2177.44,1885.89,20744.81,paid,2023-10-20T13:39:05
a7f72154-d333-44c7-bc4d-110ecd6d803d,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,4b8128ac-474c-408d-803a-135ae71ea80b,81c496fc-1d35-4405-9a7d-ae0a15104d5b,2022-04-17,completed,231607.41,0.0,23160.74,254768.15,paid,2022-04-17T10:19:28
d27e7117-d60f-4687-afde-26dfb395b416,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,22de9b8a-059b-490e-a8cb-6ae028dc9f53,e452be79-f94b-4709-88bf-8f66053789c4,2024-08-02,completed,8501.86,298.34,850.19,9352.05,paid,2024-08-02T11:26:05
b1ec3b48-faee-437b-98de-09f8064c1a0b,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,16035000-53a6-432d-9dc7-5c801a0002ab,3f0519f3-383c-48a1-8609-f4b51fd5ecd4,2024-12-03,cancelled,116159.24,12906.58,20908.66,137067.9,unpaid,2024-12-03T15:34:30
414795a1-ea32-4f7c-bdd7-d2256090a737,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,71ccb25f-7560-4b8d-b15c-547a96c81f47,5a96b78c-2c6b-4aaa-88b5-7c7485705113,2024-06-09,completed,232303.69,23147.96,41814.66,274118.35,paid,2024-06-09T16:03:06
ea63b0bd-b6c5-4e80-8c7a-0d0688e8256f,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,b5def152-817c-4c6c-8b37-160740cc834d,61d2418d-6936-4075-a481-1d994952d89b,2024-05-20,completed,11772.48,0.0,1177.25,12949.73,partial,2024-05-20T10:37:51
f7285524-c2a2-4bf9-8748-45e4a6d74582,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,5a5da429-a8c9-4a52-a867-d7b0c1f29fba,07274486-6344-4009-ae28-b9027a51f93f,2023-04-05,completed,22349.68,667.82,2234.97,24584.65,paid,2023-04-05T08:44:02
a57580bd-a947-430a-95c5-a94a0dca53e9,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,d0cc7a57-2ab9-44b4-be85-472f79ca979c,aadd1a3f-3f20-499a-b950-51966ac9090c,2023-11-28,completed,9249.78,486.83,1664.96,10914.74,paid,2023-11-28T12:10:41
5dc8cd7d-5991-4808-8bcb-33251b2a8d7f,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,1c907334-1c72-455b-a55b-3acd19cf43c8,bcde24c7-84f3-4459-afee-eba83339896c,2024-11-19,completed,225387.08,358.39,22538.71,247925.79,partial,2024-11-19T10:33:47
1fdd6c3c-23e8-4249-a12c-21c19c66fdc7,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,d2ac37ae-7650-483d-8fad-188d3bb715fa,163b0e08-1801-4ae5-af8c-f287fbcdff7c,2022-10-21,completed,45523.85,2338.34,8194.29,53718.14,partial,2022-10-21T09:29:00
83cf7c03-387d-4a5b-afd2-47b412b033fc,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,689c63f3-10ff-49a5-8b94-e6baecaf5646,07274486-6344-4009-ae28-b9027a51f93f,2023-02-27,completed,14299.72,0.0,1429.97,15729.69,paid,2023-02-27T08:13:33
cf480480-6d8a-4682-a39b-43da41db11cb,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,44b13114-363b-485b-84f7-bf1fbba47010,9dd0c56d-a9cf-4c8d-a998-9df89eb48a85,2023-05-19,cancelled,177102.74,18764.12,17710.27,194813.01,unpaid,2023-05-19T09:28:29
13df6e5e-ff39-4db3-a449-cf3e4ba86963,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,8ff6f9ed-7bf1-47a9-ace1-cbc93fcc9f32,61d2418d-6936-4075-a481-1d994952d89b,2022-10-30,completed,8678.86,481.16,867.89,9546.75,paid,2022-10-30T15:47:00
971070c3-341d-42d6-ac6d-2008447e7879,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,244acac5-0966-4dc7-aad7-5be4b76ca5da,29998a31-9af5-4c58-9bfe-cde4f9a96969,2024-03-19,completed,18749.77,0.0,1874.98,20624.75,partial,2024-03-19T10:54:36
5a9b6a4c-6d03-42b6-9bb1-56a52a06dab5,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,735ad4ac-a853-4df9-b0f6-78fcce29273b,7f514159-0b19-4321-a308-daec53995d5a,2023-10-08,completed,18633.8,980.73,1863.38,20497.18,paid,2023-10-08T13:03:56
564af084-7e21-4d52-b4cc-fb806dd411e0,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,f96a2e01-a8c4-4202-b93c-0cab12e473a3,7760d86e-b342-473c-8c64-b55d64aa491a,2024-08-02,completed,242055.9,25482.94,43570.06,285625.96,paid,2024-08-02T16:46:38
18b8e37c-9183-4c86-bf03-7b72a65c8b17,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,fd9e9619-0ce4-4f87-816d-08df568b9c23,f72410dd-3260-4ece-a477-1ae69ac1e84e,2023-12-25,completed,45109.87,1493.65,4510.99,49620.86,paid,2023-12-25T14:52:24
15d66411-99cf-41c9-8390-dc68620d05d6,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,fa690da7-695d-4447-a209-1b06f0e2c07f,aadd1a3f-3f20-499a-b950-51966ac9090c,2023-01-16,completed,11074.65,1954.35,1993.44,13068.09,paid,2023-01-16T18:08:53
722155b4-d412-43ae-bdec-9835392fd5ee,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,4b6cea6c-2ed5-4cd5-9d5b-940d6dadaa27,79c1732a-a6d1-4565-b515-c59de4dbdfe5,2023-01-08,pending,182245.58,5524.56,18224.56,200470.14,unpaid,2023-01-08T14:51:16
2a03643a-abb8-4d96-bef6-e766c89a0271,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,e897cdcc-78bb-4744-8d1c-f576dae27e74,c75c1d53-938d-4640-b118-e5ada06ce255,2023-10-25,completed,21444.56,0.0,2144.46,23589.02,paid,2023-10-25T16:00:08
5f02d0cd-2e14-4055-aa1e-16dfc3f8969c,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,56663162-97f9-42fe-9518-2f16d2135215,07274486-6344-4009-ae28-b9027a51f93f,2022-10-20,completed,2967.96,0.0,296.8,3264.76,paid,2022-10-20T09:33:48
5560ff10-14a3-466a-991e-23d4970fb074,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,64eb5b42-dd72-492c-b2a9-c09f2bbedd2e,61d2418d-6936-4075-a481-1d994952d89b,2024-04-23,completed,18744.51,558.98,1874.45,20618.96,paid,2024-04-23T12:39:32
f157f44a-62ee-4cc1-8591-5832f1a8f240,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,6f2c0f2b-8c67-465c-8fa6-64e4675d900c,81c496fc-1d35-4405-9a7d-ae0a15104d5b,2023-11-05,pending,1280.74,142.3,128.07,1408.81,unpaid,2023-11-05T08:41:27
7683da92-91da-4470-a6ec-29086ed5d0fe,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,2dcdcd86-40d3-46d9-ac95-d468ff4aa7e9,e452be79-f94b-4709-88bf-8f66053789c4,2022-03-13,pending,28559.5,320.15,2855.95,31415.45,unpaid,2022-03-13T16:14:46
79b160c6-f4ce-4a3f-bdee-803724480995,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,120b8588-0963-422b-8c63-13168ed16139,4736f247-39f8-400c-b9ea-519dfbb485f6,2024-08-30,pending,4359.82,229.46,784.77,5144.59,unpaid,2024-08-30T09:22:12
243152fc-e772-48cb-959c-844ec6b88ae8,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,e7157bf9-fe2f-42a2-9c13-5f80e3d9b76d,1db94196-443a-440f-ad7e-c4422bb047e3,2023-01-17,completed,9932.83,687.97,993.28,10926.11,partial,2023-01-17T13:28:29
11d48af9-b4ec-4ad5-b44d-aacd69a7eec0,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,08842f43-eab2-4dc9-8cf0-d2cd7da84c8e,4736f247-39f8-400c-b9ea-519dfbb485f6,2022-05-16,completed,105349.41,8531.1,18962.89,124312.3,partial,2022-05-16T18:04:03
688347d0-b988-464f-a24d-e54b5d92af0a,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,70a47109-a8cc-4b65-95eb-2ca40edfa752,8626b762-d8ef-4e32-8446-33cdac213522,2022-10-23,completed,108824.75,8862.08,10882.48,119707.23,paid,2022-10-23T11:11:26
b7c8557f-60ec-42e8-abd7-9414871b9725,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,d0cc7a57-2ab9-44b4-be85-472f79ca979c,aadd1a3f-3f20-499a-b950-51966ac9090c,2022-04-16,completed,27248.35,0.0,4904.7,32153.05,paid,2022-04-16T08:59:59
941e53e5-47cf-4f85-a4ff-b7aee7fc26db,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,f780b69e-b435-450d-adc2-218859dafae0,aadd1a3f-3f20-499a-b950-51966ac9090c,2023-11-18,completed,778160.34,0.0,140068.86,918229.2,paid,2023-11-18T17:00:01
5dbd871f-6065-4acf-83a6-11c6b2dd586a,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,eb95d073-a416-4e60-95b3-f89c5b233f69,6708a3ae-03ac-432d-8065-25bbf8f3a753,2022-07-03,completed,51859.51,391.93,5185.95,57045.46,paid,2022-07-03T08:51:52
d5fd7022-bf9c-4d75-9513-14432197b25c,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,280c2e9d-87f8-4a20-ae5b-95428a7f4b2d,bcde24c7-84f3-4459-afee-eba83339896c,2024-04-14,cancelled,4854.69,856.71,485.47,5340.16,unpaid,2024-04-14T15:53:00
210f5527-5cce-47ca-99da-620cd7dd812b,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,e559e242-498d-456c-ab95-e01732175b83,f72410dd-3260-4ece-a477-1ae69ac1e84e,2024-04-13,cancelled,285481.75,0.0,28548.18,314029.93,unpaid,2024-04-13T09:09:46
1a612e5a-f34e-41cd-8c45-05970c4a43cb,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,f54b9cab-42bb-4dba-9904-777e28a758e6,3b9ffffd-ca39-4330-b08f-59cdb916323f,2023-07-11,pending,19597.16,558.04,1959.72,21556.88,unpaid,2023-07-11T14:05:41
