id,company_id,sale_id,customer_id,invoice_number,invoice_date,due_date,total_amount,paid_amount,status,created_at
f48a7978-0636-4c90-8829-7944d858def9,00000000-0000-0000-0000-000000000001,c9ae9ec9-1923-4d63-a6b6-5b5a59b4b358,5c511b69-1305-4d0e-b36f-06d47eb5709d,INV-0000289,2023-05-07,2023-06-06,5339.48,5339.48,paid,2023-05-07T14:53:14
68a5bf31-1279-46dc-abcc-f28d111a06dc,00000000-0000-0000-0000-000000000002,c00a1a7a-9d1a-4c5b-9dd9-3cf4ee159be4,7314b4b4-5d6e-4dcd-846a-6ee3c26bf63e,INV-0000290,2024-10-23,2024-11-07,56694.57,56694.57,paid,2024-10-23T15:27:14
a142560d-90ce-48d8-8c7b-57a00af6aae4,00000000-0000-0000-0000-000000000001,f168b6b9-3793-4bdf-a004-1368715b507c,5c511b69-1305-4d0e-b36f-06d47eb5709d,INV-0000291,2024-04-14,2024-05-29,19140.34,0.0,cancelled,2024-04-14T12:04:59
b3374acd-2118-4e45-abf1-33a4d65e9ba5,00000000-0000-0000-0000-000000000003,2ddf4c33-9275-4d38-8326-496993aa7feb,608022f6-4792-4dc9-b054-8e26c5599075,INV-0000292,2023-06-05,2023-07-20,12029.66,12029.66,paid,2023-06-05T09:48:13
384f5ff7-7b73-4a89-b2be-819260edf9d3,00000000-0000-0000-0000-000000000002,3fb8707a-0e8a-48f3-8dec-b69690fe40b2,fb09fd34-296e-4b3b-8bca-fff663f270c2,INV-0000293,2022-04-15,2022-05-30,11774.42,11774.42,paid,2022-04-15T15:50:31
56d6b234-69ed-4a9d-8a7a-3f67fd42aead,00000000-0000-0000-0000-000000000002,a6e04f06-9115-48f3-96ea-54dce9c726c8,46b517ef-b4e8-4932-8ba1-6f6f09946b4c,INV-0000294,2022-02-12,2022-03-29,82279.91,0.0,overdue,2022-02-12T18:37:56
1a4517f0-f489-4f01-b984-7a94f4aa846a,00000000-0000-0000-0000-000000000001,b5f5173c-5a81-43df-981a-ebe34c60e3af,854c0ecb-8c43-4831-b64f-871cd6583fcc,INV-0000295,2023-05-06,2023-06-20,276798.1,129762.48,overdue,2023-05-06T15:07:58
846a3761-6fa3-4483-acd1-1ca7dec5928b,00000000-0000-0000-0000-000000000001,db0ebf2e-ae2d-4600-ad9a-49de8311edd3,01f36ce7-e696-4afb-9898-1c4dd895dc7e,INV-0000296,2022-11-29,2023-01-28,18501.79,18501.79,paid,2022-11-29T15:34:48
d2f5b541-fcea-4b79-8999-cc7e0c977777,00000000-0000-0000-0000-000000000001,154e2cec-62d1-4be1-aba8-5c35bd767f7f,aa26ecac-dd78-41d8-ac62-e482b4ea44eb,INV-0000297,2024-10-09,2024-11-08,16599.77,0.0,overdue,2024-10-09T12:05:53
039cfe2a-590d-43e9-b340-053c0b813fa4,00000000-0000-0000-0000-000000000003,564528be-c021-4a67-a2ac-84bd9337b125,84c4f640-617a-48cd-af59-c4f588ec6457,INV-0000298,2022-06-24,2022-07-09,122039.64,122039.64,paid,2022-06-24T17:38:16
71bbf842-5f54-4b07-ba10-e67450c4455d,00000000-0000-0000-0000-000000000003,644d47a1-bacf-44f6-b5b4-c3ba5f9a38ea,3cfee349-2d63-447b-8a60-4ef21fc5dba6,INV-0000299,2024-05-21,2024-07-05,3996.93,0.0,overdue,2024-05-21T10:27:20
c603179e-d197-4022-a808-6644331c1d65,00000000-0000-0000-0000-000000000002,cdc70cd9-0d5e-4134-890d-f9ea762762f2,689c63f3-10ff-49a5-8b94-e6baecaf5646,INV-0000300,2022-06-03,2022-06-18,71848.1,41388.48,overdue,2022-06-03T10:17:21
e6446ec2-cc47-45f5-ad24-34eff59cf840,00000000-0000-0000-0000-000000000002,abea5bbc-7303-49b6-b1d8-f2ca96299369,6f2c0f2b-8c67-465c-8fa6-64e4675d900c,INV-0000301,2022-06-11,2022-07-26,213422.38,0.0,overdue,2022-06-11T10:55:33
1513dd40-2bfc-4905-93df-ec0091b89c8a,00000000-0000-0000-0000-000000000002,931327c7-9ffc-4bb2-947a-af2e23903098,ab4d0c1a-4d87-46be-849a-3238d908d0ed,INV-0000302,2022-10-08,2022-11-07,88497.11,0.0,overdue,2022-10-08T14:08:04
2a782d23-6ecc-4ee9-a90e-f59336104342,00000000-0000-0000-0000-000000000001,4cbda333-b71e-44c7-9bcf-d104c57400b1,5c511b69-1305-4d0e-b36f-06d47eb5709d,INV-0000303,2022-02-04,2022-03-06,9678.55,9678.55,paid,2022-02-04T08:38:44
2a6a2b1c-253a-41c7-a2a6-9891ad9ce5ca,00000000-0000-0000-0000-000000000003,ed1fcc8e-f9d9-4e2c-8a7f-a7198cc25fec,b4bc4e06-96c8-484a-b171-2e3f677f3357,INV-0000304,2023-05-03,2023-05-18,39229.71,23863.75,overdue,2023-05-03T12:38:06
9a86ab6b-45a3-41de-8c4f-e1588cfaaf20,00000000-0000-0000-0000-000000000002,cf6be4a0-f467-476a-afe3-71eff27fa398,34a39317-f135-49a9-b2af-c35623fffa7e,INV-0000305,2023-05-25,2023-06-09,34229.92,34229.92,paid,2023-05-25T11:51:13
5d059e01-5bcb-41b5-8935-f3b4b83b691d,00000000-0000-0000-0000-000000000002,6aa4e52a-c1e9-46ec-a3eb-2d0b3ef86c19,25c033d7-4ba0-45a8-b4bb-faaea766b727,INV-0000306,2022-10-26,2022-12-25,160801.98,160801.98,paid,2022-10-26T08:32:03
a0e32aef-960b-4511-926c-6cef7aa69d56,00000000-0000-0000-0000-000000000001,8d08f39d-0b4b-4b16-b1aa-a481705bc224,a491675c-40a3-4d4b-ba79-213f3f27dc27,INV-0000307,2024-07-19,2024-09-02,163097.31,163097.31,paid,2024-07-19T09:07:36
b1f52e69-2b75-4d48-bd1d-242c20807198,00000000-0000-0000-0000-000000000002,3f213a87-f485-4d5f-b3e7-db7479469497,5438d2e7-67d2-4f77-91b2-46827dbf0d79,INV-0000308,2022-10-24,2022-12-08,244521.11,244521.11,paid,2022-10-24T10:15:44
70f062ae-a68b-4054-a340-ee9db76fcbef,00000000-0000-0000-0000-000000000002,a375a365-8370-45c1-8f64-6daea3dd0c7f,fd9e9619-0ce4-4f87-816d-08df568b9c23,INV-0000309,2024-12-21,2024-12-31,1645749.24,1645749.24,paid,2024-12-21T11:01:50
c94a7ba7-a973-4a5e-b834-8edcd7b488fb,00000000-0000-0000-0000-000000000001,4154a9e6-27f7-43b1-9441-919f599b1ca0,dd60840c-f5ac-40ac-b810-c59742997fb0,INV-0000310,2024-01-01,2024-01-31,23468.57,13624.39,overdue,2024-01-01T10:49:53
aaff2de5-55c0-48f3-92fe-0e946b515977,00000000-0000-0000-0000-000000000003,6ca2591c-80bd-4554-a114-b754303cdd4f,fff32f67-21f7-42f6-93b3-bd8283f696b1,INV-0000311,2024-06-22,2024-08-06,13253.68,13253.68,paid,2024-06-22T12:09:22
385568dc-0fcf-49a4-bd46-ab59ba618920,00000000-0000-0000-0000-000000000003,da56e89e-db62-4229-bf91-faffb467ca84,43bc10e1-4f21-4b3b-b06f-b309cc79d2a1,INV-0000312,2022-09-01,2022-09-16,8075.22,8075.22,paid,2022-09-01T14:58:49
432c8751-7e2c-460d-95b4-948a75a5e743,00000000-0000-0000-0000-000000000002,c729e2c6-8839-4e47-8d1d-fbfdacabca66,b99e8eb4-f40b-4eaf-a406-cc9e9e7e35ce,INV-0000313,2024-10-28,2024-11-12,33724.47,0.0,overdue,2024-10-28T15:09:03
da5ed68c-b241-4f25-aba1-d1c22e04c51d,00000000-0000-0000-0000-000000000001,5d35f7a1-6ef9-4e3a-a686-bd396bb3cf78,a3f5c315-889a-4fe7-86df-cf852452827f,INV-0000314,2023-01-30,2023-03-16,91605.39,62132.93,overdue,2023-01-30T12:01:27
3e7cb566-2b68-4848-9dce-6d0b40d6d423,00000000-0000-0000-0000-000000000002,90109592-c5c4-4291-bf33-5ced8f3f2daa,2cd92d94-69e2-4870-a893-246571d30015,INV-0000315,2022-11-22,2023-01-21,20250.73,20250.73,paid,2022-11-22T17:35:17
c956929f-5a1f-44cc-982b-0b16aea3aab8,00000000-0000-0000-0000-000000000003,c1133f6f-a0ec-4fce-bc55-e0d6e425f6b2,13a97d80-d638-4715-a445-e7311b407e0a,INV-0000316,2024-12-23,2024-12-31,93627.05,0.0,partial,2024-12-23T15:25:35
2b4c2024-386f-41ad-ad73-910ffa66dd00,00000000-0000-0000-0000-000000000002,77eb0434-9707-4abe-8552-d2fcf504d00e,68c16a0b-f216-4a70-b69e-6943f315ac48,INV-0000317,2024-12-28,2024-12-31,94567.72,94567.72,paid,2024-12-28T08:47:45
8721e183-e548-43e7-898a-577a0310411b,00000000-0000-0000-0000-000000000001,0e068dc6-0b99-4b40-b72a-cfd7dc6984bf,b4c7ea1e-ed7c-4428-8dd0-56dbc4968df0,INV-0000318,2022-06-21,2022-07-06,21572.19,21572.19,paid,2022-06-21T13:46:49
4b740b75-3360-4b58-80ae-1afdabf4b83c,00000000-0000-0000-0000-000000000001,a27ecbfc-6af6-483a-b528-324a5b2429d1,260196ea-566b-484f-9820-187fbbc5cdbb,INV-0000319,2024-11-26,2024-12-31,33152.93,33152.93,paid,2024-11-26T09:56:02
974429d3-7494-452e-ad30-a189da799894,00000000-0000-0000-0000-000000000001,06dc322a-0ea0-4378-9e1a-09d49884096d,52d5e8dd-b906-4961-ab0f-83936a4b16ea,INV-0000320,2022-03-04,2022-03-19,137590.95,0.0,overdue,2022-03-04T13:29:34
e510221e-cd49-4ad3-b82b-e388123fa1f4,00000000-0000-0000-0000-000000000002,fbefda64-df20-46aa-9f97-7fa4d8d12666,047f821b-1171-478c-bdfc-3bfe59dfce5a,INV-0000321,2024-10-29,2024-11-28,284799.01,284799.01,paid,2024-10-29T17:07:37
487d11e8-204f-4340-9abf-8e8cc866c2b8,00000000-0000-0000-0000-000000000003,57777e02-7d70-454a-8d0c-ce0774cb8053,5809d964-863b-4b90-b955-1324016dd532,INV-0000322,2022-03-28,2022-04-12,66086.96,66086.96,paid,2022-03-28T08:10:03
9e27bd9d-c723-4fc9-8685-e9e41726907f,00000000-0000-0000-0000-000000000003,22e5fa23-c8fd-4313-ba68-d982a92b2505,c4f52fd4-612f-423a-8cad-465adafaa63c,INV-0000323,2024-04-09,2024-05-24,26848.66,15906.64,overdue,2024-04-09T18:04:19
deb8d54e-8aeb-4568-98bb-fd3b0b290a32,00000000-0000-0000-0000-000000000003,d0277efd-4470-4f53-a404-61d9cb4bd8fb,704ba841-c133-46f6-8a2a-ca82165e9a9f,INV-0000324,2024-08-20,2024-09-04,10248.72,0.0,overdue,2024-08-20T11:51:02
f0f4f982-6925-4cb8-a2e6-dd3c727cbcd8,00000000-0000-0000-0000-000000000001,a16368e1-d6bb-4781-84c3-d1ea33409c7d,08842f43-eab2-4dc9-8cf0-d2cd7da84c8e,INV-0000325,2024-12-19,2024-12-31,56538.56,56538.56,paid,2024-12-19T12:50:28
64917b11-4582-4efa-9db4-211375dc6305,00000000-0000-0000-0000-000000000001,51950006-6116-4bf5-9ebb-dea3fe15db15,a8387189-f448-4e5b-99eb-7970cc02f8de,INV-0000326,2024-12-04,2024-12-31,20538.81,0.0,partial,2024-12-04T12:28:07
c1a46033-353c-4bb0-ba6e-2bf3e45955b9,00000000-0000-0000-0000-000000000001,9a4fa8a3-d184-4e19-9afa-d0e872bae51a,fc14fdba-bed4-4b0c-a140-c7a566d20889,INV-0000327,2024-03-09,2024-05-08,15813.85,0.0,overdue,2024-03-09T17:45:23
8a763df1-3c39-4dde-a62b-69d07f173eed,00000000-0000-0000-0000-000000000003,7d28b624-0f1d-4d05-a3e8-a79183c3b2fe,4fe03edc-bc50-4c33-a0d6-32dec2729483,INV-0000328,2024-02-12,2024-02-27,60914.48,60914.48,paid,2024-02-12T11:53:57
01868660-88d1-43d7-8072-e88be15f379a,00000000-0000-0000-0000-000000000002,cb864a4c-1754-4ae1-9f94-88eec6fc214c,35ee001b-a474-4413-a350-f087fe3f9739,INV-0000329,2023-08-20,2023-10-19,16837.74,0.0,overdue,2023-08-20T08:46:41
02683d2e-3dac-4591-9754-0ee51c700177,00000000-0000-0000-0000-000000000001,9e8bdca4-e826-427b-94b1-6bbb210da17c,e8dd4cde-3d72-47dc-bdf9-037eac989379,INV-0000330,2022-07-29,2022-09-27,34554.22,34554.22,paid,2022-07-29T17:15:19
23ced321-c2d4-4f6a-ab1b-05823f537917,00000000-0000-0000-0000-000000000002,81932ca1-76e9-43d7-8bed-a3d2eb81e250,15ae5b34-f4a6-4782-bf4d-d06692a3970f,INV-0000331,2024-10-31,2024-11-15,323809.53,0.0,cancelled,2024-10-31T16:39:16
f9964ffd-b33e-4b5b-9133-dc14111ad957,00000000-0000-0000-0000-000000000003,67c81ab3-c6e0-4b09-a733-67198b4f3ddb,5be7b75e-141b-4e8d-9819-ea8ed5f5a3df,INV-0000332,2023-03-14,2023-04-28,91860.35,91860.35,paid,2023-03-14T08:05:50
e22162a7-c6d3-4f4f-90f4-e684f882abfc,00000000-0000-0000-0000-000000000002,6b4df728-35ef-4b0b-a0fb-67229517461b,b6cc2d8a-bec7-43f1-801c-fb42b03c50aa,INV-0000333,2024-04-14,2024-04-29,896.28,896.28,paid,2024-04-14T13:07:24
ef5a0be0-4db5-4d71-bcc2-0f6207971e93,00000000-0000-0000-0000-000000000002,5dd40819-b0aa-43f7-8a3e-05c28ade127e,efced2b8-4f5a-4413-8153-2f52c4f62b98,INV-0000334,2023-08-26,2023-09-25,62496.78,0.0,overdue,2023-08-26T18:52:35
20704d6d-6dcb-4cfb-8fc5-194519026271,00000000-0000-0000-0000-000000000003,5aa3e394-d38e-4cd9-a5dc-e501fc061b83,6c9c76bf-2e79-495b-b455-4bf3cfcf973d,INV-0000335,2022-02-25,2022-03-27,829.74,829.74,paid,2022-02-25T12:47:10
081414c1-7ef6-446b-9871-567a15663f86,00000000-0000-0000-0000-000000000002,6932d446-21c3-4a8b-9104-e220ec7bbb00,6ab9696b-903b-48b3-819f-5a4c1ee426a3,INV-0000336,2024-06-12,2024-08-11,37216.22,37216.22,paid,2024-06-12T15:14:53
703e942d-e170-4548-9e92-86d4c86c38ee,00000000-0000-0000-0000-000000000001,2bf1a047-b982-431b-80fe-a2b49fd61cc0,daf4764a-820a-4db6-a547-b5aa5584436c,INV-0000337,2024-12-18,2024-12-31,8865.1,8865.1,paid,2024-12-18T15:07:54
db35463d-aa87-4a2c-9ff4-a72bd55ad982,00000000-0000-0000-0000-000000000001,e8c257b1-78a7-4032-b692-b13bab5d2b62,948a5f0f-25a3-4e2c-a261-c97c394f31d2,INV-0000338,2022-12-06,2022-12-21,57999.14,29146.67,overdue,2022-12-06T09:52:54
e273de1e-6325-4c7b-9e4b-e89bc2897b58,00000000-0000-0000-0000-000000000002,3c3ee517-a431-4379-b99e-b500bbc0b588,6aeb1d4e-d05d-4f99-9e29-8c20885c448c,INV-0000339,2022-10-25,2022-11-24,3746.45,3746.45,paid,2022-10-25T10:33:56
2f465b3d-5789-4c46-91e6-b8d623cc8027,00000000-0000-0000-0000-000000000001,b72a986c-4d10-4740-86cb-aa59b9003818,2277fefc-ceb7-4445-ba4c-e658f3e91fd2,INV-0000340,2024-05-30,2024-06-29,56909.9,27658.24,overdue,2024-05-30T17:23:49
8fecdb7f-bae4-4c23-8173-44e181352626,00000000-0000-0000-0000-000000000002,2a9f8ff1-b06f-4721-bcc7-5590fa0cf7b4,25c033d7-4ba0-45a8-b4bb-faaea766b727,INV-0000341,2024-12-01,2024-12-31,410924.91,0.0,partial,2024-12-01T08:34:29
a4c615ab-bcdd-47c6-8f83-f0bd8602dfbf,00000000-0000-0000-0000-000000000002,7cdcc49c-75d1-497e-ab94-4f752502169e,3103b40c-7bf5-410b-a7bb-0c0af47181d0,INV-0000342,2023-06-29,2023-07-14,86126.87,86126.87,paid,2023-06-29T10:21:55
6cc397d1-28ef-4a2c-8a8b-66b5e3292685,00000000-0000-0000-0000-000000000001,f7b7129d-2d55-4fbe-a9c5-98f3a161b663,060933a6-d959-49bd-9541-bd5ea08b3774,INV-0000343,2022-09-04,2022-11-03,4852.38,4852.38,paid,2022-09-04T08:51:46
2553055d-61ce-42f2-b7e2-b651300484ea,00000000-0000-0000-0000-000000000001,5128cdbe-1d83-42a7-a82e-7b0d022fd33b,71ec4ad1-4acd-49fe-b2c0-3efa8ad027a5,INV-0000344,2023-04-04,2023-05-04,41745.97,41745.97,paid,2023-04-04T10:57:20
e95a02dd-7093-46a6-aca8-118ea98f4745,00000000-0000-0000-0000-000000000001,137841a0-a1eb-46c3-bede-3c3d2dcf4f94,2bdb8c34-a227-4268-bd22-cd42ec80055c,INV-0000345,2024-12-16,2024-12-31,39721.74,39721.74,paid,2024-12-16T08:41:39
da2f0e33-5f42-44c5-8330-36d00cf9849a,00000000-0000-0000-0000-000000000003,b65624f0-8e3f-4e34-81d5-8402392ef2f2,f426b220-fcdd-46a6-98bf-3173d688865b,INV-0000346,2024-06-26,2024-08-10,29259.91,11937.19,overdue,2024-06-26T11:14:52
6df112b8-bc33-4378-bbf1-0b9ed7d7097b,00000000-0000-0000-0000-000000000002,ea77d7ce-3076-436a-99bf-80764de156d5,ef255014-871f-4910-9b67-43441c496b2d,INV-0000347,2024-04-05,2024-04-20,4341.07,1441.26,overdue,2024-04-05T15:52:34
07a38cca-b544-4310-9bea-8567d02c96cb,00000000-0000-0000-0000-000000000002,ff57f4ce-76c8-450e-99e8-24cbe00b6386,3b657ffe-55c0-48a2-be81-bd72331ff7d9,INV-0000348,2023-06-24,2023-08-08,46166.99,0.0,overdue,2023-06-24T08:15:49
d5afdeba-7c11-4033-b8c8-67b42370aca9,00000000-0000-0000-0000-000000000003,496842d7-5cfd-4868-9118-a7a0cae9757f,eed001a4-becf-4e7a-962e-d80fe7e938a8,INV-0000349,2022-12-03,2023-02-01,3310.25,2247.55,overdue,2022-12-03T16:43:24
9bab39f8-1b19-4be1-a9a5-95c5e37feaea,00000000-0000-0000-0000-000000000002,8715363a-91f6-411c-b3e1-57a56f39aa90,fb09fd34-296e-4b3b-8bca-fff663f270c2,INV-0000350,2023-12-08,2024-01-22,143756.92,143756.92,paid,2023-12-08T17:06:24
2c272b8c-fb95-4c73-948d-28f3d4c6b12e,00000000-0000-0000-0000-000000000001,c990508d-4545-43e2-83b8-e777703295cb,93bc7b39-84c0-4ec7-9f71-0235b1fa0f9f,INV-0000351,2023-04-30,2023-05-30,18006.86,18006.86,paid,2023-04-30T10:09:40
f1a6ba30-f19a-433b-8209-183722048966,00000000-0000-0000-0000-000000000003,89ef1de1-277e-452b-bcb3-49c24a2bb6e6,3fd0896b-6f4e-4d22-8f45-3311a19a485a,INV-0000352,2023-02-01,2023-03-03,21736.13,0.0,overdue,2023-02-01T08:06:48
9a0e7e37-57e6-4a9c-a41b-b83680b4f502,00000000-0000-0000-0000-000000000003,318c2a77-2cef-4468-9fbd-768f6f25885e,702b45ac-0b80-43a2-aa27-dad884eb26b6,INV-0000353,2022-12-29,2023-02-12,9862.75,0.0,cancelled,2022-12-29T13:27:29
ba6df523-9713-4cbb-9178-0c2d45379db5,00000000-0000-0000-0000-000000000002,18b60d49-e42a-46f6-a226-73130c600438,d0569939-9c92-4b72-9af5-06767dc57dfd,INV-0000354,2024-10-13,2024-11-12,66358.49,66358.49,paid,2024-10-13T15:57:36
6405f764-1025-402a-a279-110153b755e2,00000000-0000-0000-0000-000000000002,ced2de30-7a93-4025-95e4-b7d9cd170ddd,df11eaf8-9d93-40c3-95b8-69088e0b37e7,INV-0000355,2023-06-27,2023-08-26,87973.44,87973.44,paid,2023-06-27T18:40:34
940bfa12-a8cf-49a8-8721-55d312a07d30,00000000-0000-0000-0000-000000000003,3ecb1559-7eae-40d0-8757-b6a2e5086cc4,13a97d80-d638-4715-a445-e7311b407e0a,INV-0000356,2024-12-30,2024-12-31,23224.03,8912.86,partial,2024-12-30T10:14:03
36037480-10d0-4891-b6f0-9502dada3d59,00000000-0000-0000-0000-000000000003,72a12f41-28b6-4f94-82f8-1ea177d8cea1,ac0f228a-1672-4667-8134-98e2cd2310e1,INV-0000357,2023-05-29,2023-06-13,21273.91,21273.91,paid,2023-05-29T08:23:26
6c613698-bfd6-44ed-bcbb-fe0703b3362e,00000000-0000-0000-0000-000000000002,68a86455-936e-4362-9a0e-a7bd89bcef20,371ac7be-3df4-47de-beee-5cbd8005aeb9,INV-0000358,2024-11-05,2024-12-31,527198.94,527198.94,paid,2024-11-05T13:32:32
bb8a040b-041d-490a-a40f-9388f68396e7,00000000-0000-0000-0000-000000000003,cfaf3c64-d55a-499f-b956-ae3ee363a1b9,ac0f228a-1672-4667-8134-98e2cd2310e1,INV-0000359,2024-10-10,2024-10-25,20773.47,20773.47,paid,2024-10-10T15:48:47
98cc6a8b-97f7-4d99-b5f1-bec5cd3ade20,00000000-0000-0000-0000-000000000001,43b89b78-7097-4253-9266-383737dae610,d0cc7a57-2ab9-44b4-be85-472f79ca979c,INV-0000360,2024-12-09,2024-12-31,32845.96,32845.96,paid,2024-12-09T13:36:27
2e336a6a-89b5-437f-8193-beb37ed053a9,00000000-0000-0000-0000-000000000002,feaf7cd3-b358-4434-964f-105c44e41f94,0684fa7f-84a0-4875-9e05-ae23af9645e8,INV-0000361,2023-12-03,2023-12-18,13688.1,13688.1,paid,2023-12-03T15:25:21
a47ce4ee-da33-408a-af89-8fb903a367e4,00000000-0000-0000-0000-000000000003,49adcdea-f0e4-4abe-bab2-3ba1f0b415ea,f4fde781-a52c-4672-97d7-67f651aade7c,INV-0000362,2024-12-26,2024-12-31,28864.77,0.0,partial,2024-12-26T18:44:06
ff08c91f-1340-4bd1-b8fc-715c0e347494,00000000-0000-0000-0000-000000000002,f16d0dcd-486a-43c2-bf8c-8c67b2237c17,07106ecf-6218-4f33-a6be-d6905da94780,INV-0000363,2022-12-18,2023-02-16,54562.44,0.0,overdue,2022-12-18T18:04:56
cbf5d382-806f-495a-aa5f-623806cd811f,00000000-0000-0000-0000-000000000003,1b3954e1-e0f9-4b63-9348-9585250a2137,b8171c49-5df6-4328-b0ec-db48a3bdc3c0,INV-0000364,2023-04-05,2023-05-05,94586.12,94586.12,paid,2023-04-05T13:27:16
16db3e63-e1e6-4d74-8fab-2251517df6e9,00000000-0000-0000-0000-000000000002,12044d92-3408-4a55-bf4c-70f8742252ab,38c4405f-e599-4bbe-9591-9f3f3dec435b,INV-0000365,2023-03-07,2023-05-06,258834.61,258834.61,paid,2023-03-07T09:45:41
1d7696a4-bb15-4998-968e-52a055ae2eb7,00000000-0000-0000-0000-000000000001,b532ecb5-0ec8-46a1-8117-848120202f2e,ce9901e1-8162-4528-9bba-aadaaa3d297d,INV-0000366,2024-12-10,2024-12-25,6161.56,6161.56,paid,2024-12-10T18:05:03
9253af7e-d445-455e-8d07-65aded18a11a,00000000-0000-0000-0000-000000000002,f9f8e471-9524-461e-a521-27682644a5eb,d1c085f4-eefb-4b8c-9a49-b9b5a116f0e5,INV-0000367,2024-12-19,2024-12-31,44922.74,44922.74,paid,2024-12-19T08:38:50
c89216d2-b15c-4bc5-9855-e4cb0d3db5d4,00000000-0000-0000-0000-000000000002,a0ee3a36-af96-4e91-8b28-6cc892793c7e,ef255014-871f-4910-9b67-43441c496b2d,INV-0000368,2023-11-09,2024-01-08,40605.74,0.0,overdue,2023-11-09T13:33:25
dade6b35-73a8-468a-a7ca-b5595ea6cc1b,00000000-0000-0000-0000-000000000003,c0ce795d-41c5-432d-8a28-2b3e1b97c1c6,b7c444c7-ede2-4be3-91e5-48aa0e3109a9,INV-0000369,2023-11-27,2023-12-27,18687.68,6379.06,overdue,2023-11-27T13:41:01
d88853b4-a81b-4b00-9f6f-a4ffbbedd545,00000000-0000-0000-0000-000000000001,c098c1c5-62d1-4852-b83d-9fe2355e4309,a547b4fb-b812-4d30-9c56-629e8f2a9da2,INV-0000370,2023-04-21,2023-06-20,124810.94,124810.94,paid,2023-04-21T13:33:20
6d063b2e-10d8-4163-a405-1b705150db60,00000000-0000-0000-0000-000000000001,b5fea969-e37d-4655-b5aa-0c48e24e9730,7803e262-ec4b-456c-a79c-1807a5457ef8,INV-0000371,2023-09-14,2023-09-29,83123.25,0.0,overdue,2023-09-14T18:11:16
bad2919d-c165-4906-a462-062a61eadd55,00000000-0000-0000-0000-000000000003,a41057f1-6593-4f3f-ae18-f556d7c6e210,777b0e22-0680-4406-be58-adc50cdc21b3,INV-0000372,2024-04-26,2024-06-25,27109.51,27109.51,paid,2024-04-26T11:41:39
f348252d-60a1-431d-8d1d-9d73185af1e6,00000000-0000-0000-0000-000000000001,b21d0d64-8d43-4169-8a17-63c6a420699a,4e594e14-7130-4430-aa53-4c9fec536eb7,INV-0000373,2022-05-09,2022-05-24,166533.8,166533.8,paid,2022-05-09T12:10:03
05f42e73-ed1e-4b65-9ce4-5e526dc1e1e2,00000000-0000-0000-0000-000000000003,c40ab384-445e-4033-8f41-5c740f5c3c1b,9bd734f9-5861-4351-ad66-04d98f130541,INV-0000374,2024-09-10,2024-10-10,370848.36,370848.36,paid,2024-09-10T15:44:17
05670c48-cf62-4adf-81b6-3b159182994b,00000000-0000-0000-0000-000000000001,ea68cf8b-5e63-4f0b-a480-6e358c819d75,f307066a-5b0e-4e81-882d-8dc962b3c92f,INV-0000375,2022-05-10,2022-05-25,105807.26,105807.26,paid,2022-05-10T14:19:34
089df501-c462-4dd6-bcc9-549e137f984e,00000000-0000-0000-0000-000000000003,a89b6079-8b15-4347-94ec-9924d807c0e3,e16be0cc-0293-4c0d-8e60-8a2bf8ff6f05,INV-0000376,2023-11-01,2023-12-16,27239.89,27239.89,paid,2023-11-01T15:29:29
17dc4f13-eaaf-48bf-a788-5ab775befdc9,00000000-0000-0000-0000-000000000003,3c398735-ffb4-4107-87a6-de6b0181630d,ffe3191d-fa40-43c7-b7f3-4316fc3b346d,INV-0000377,2023-09-23,2023-10-23,8328.47,8328.47,paid,2023-09-23T17:34:28
680f59bf-7d1f-4db2-96f1-0510a88121a0,00000000-0000-0000-0000-000000000002,1520021c-9ee6-4bec-9322-c46354d5341e,1392a051-b5ec-4393-8a1f-13f49bdb5bf6,INV-0000378,2022-01-06,2022-01-21,17685.88,17685.88,paid,2022-01-06T08:27:47
3b8b71f1-a93f-4117-b564-82ccf30252b3,00000000-0000-0000-0000-000000000003,a72abd08-7078-4951-b546-f7d8afa49b74,e16be0cc-0293-4c0d-8e60-8a2bf8ff6f05,INV-0000379,2023-11-01,2023-12-16,135714.79,0.0,cancelled,2023-11-01T17:19:34
1f66a75e-ab2d-4e14-8143-660c2e1a0a3c,00000000-0000-0000-0000-000000000002,dbf2a8d5-e9fb-4d01-91ad-3ea68930945c,f7c8fb82-ca01-4c2a-a679-0d286893741f,INV-0000380,2024-06-16,2024-07-31,175314.67,175314.67,paid,2024-06-16T08:52:57
25f3510a-d92b-4008-8811-efcf1dbb9d55,00000000-0000-0000-0000-000000000003,9f3ee764-012b-4f5b-a3ae-2d293097cee3,54a7ef0d-5132-4a5e-8e4b-21e7afdf2553,INV-0000381,2024-07-31,2024-08-15,826.51,0.0,overdue,2024-07-31T11:03:35
254296a4-4958-4371-b9a5-a79542d5bd7f,00000000-0000-0000-0000-000000000003,ccd7f1e3-a9a5-45a4-aa07-a22bfbe97977,6223d3cc-00dd-4df4-8bb4-38ff28922578,INV-0000382,2023-12-15,2024-01-29,25740.42,25740.42,paid,2023-12-15T14:31:01
f110687b-3c17-468a-9e0e-58ebafe6b69a,00000000-0000-0000-0000-000000000002,0e710299-68ce-46cc-a374-6b6c260db604,e2cc91c1-2526-4ac8-8adc-492c2a4b2580,INV-0000383,2024-10-20,2024-12-19,7658.91,0.0,cancelled,2024-10-20T12:08:13
